      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
      2300   -31403.0637619517   -31202.1036661471     1439.5323692547   -31403.0637619517      200.9600958046      3.12967645
      2350   -31404.5113323837   -31205.1475862560     1428.0972780076   -31404.5113323837      199.3637461277      4.49790197
      2400   -31411.3482202818   -31200.8263481519     1508.0259996577   -31411.3482202818      210.5218721299      5.03530900
      2450   -31409.1133740344   -31205.8012999369     1456.3802358472   -31409.1128142913      203.3120740976      2.99452824
      2500   -31408.1482766503   -31197.4595125579     1509.2214926294   -31408.1482766503      210.6887640923      2.83782364
      2550   -31408.6821342725   -31203.3204752130     1471.0619759427   -31408.6804651567      205.3616590595      3.75654090
      2600   -31402.6291115468   -31200.5211842336     1447.7546016561   -31402.6291110615      202.1079273132      2.83138481
      2650   -31405.0884588452   -31195.9324390564     1498.2420241439   -31405.0884588452      209.1560197888      3.63326629
      2700   -31407.7331659858   -31203.9228548980     1459.9492442723   -31407.7331659858      203.8103110879      3.70359559
      2750   -31409.7836688367   -31201.1842202852     1494.2551514829   -31409.7836688367      208.5994485515      6.88589264
      2800   -31409.3237900315   -31199.2193534756     1505.0357939733   -31409.3237900315      210.1044365559      3.83972740
      2850   -31406.6741817748   -31205.5416881876     1440.7673019283   -31406.6741809775      201.1324935872      2.80037903
      2900   -31416.2675699268   -31208.4060864800     1488.9689047214   -31416.2675699268      207.8614834468      5.37012524
      2950   -31410.1787748611   -31207.7696063507     1449.9124751016   -31410.1786466732      202.4091685105      2.91588114
      3000   -31414.4501963562   -31202.8624244511     1515.6613325463   -31414.4501963547      211.5877719051      2.81955099
      3050   -31412.2682274639   -31201.9388210406     1506.6473149316   -31412.2682274639      210.3294064233      3.11146141
      3100   -31407.2592895098   -31200.2537254593     1482.8377189682   -31407.2592245925      207.0055640505      3.01484098
      3150   -31405.7814220725   -31198.9015228226     1481.9375474819   -31405.7762058906      206.8798992499      2.81208007
      3200   -31408.5268045255   -31199.1294808602     1499.9705500965   -31408.5268037051      209.3973236653      3.12007728
      3250   -31403.6303235855   -31197.5882925485     1475.9356673134   -31403.6303221839      206.0420310370      2.82473202
      3300   -31414.1134349235   -31200.8492147951     1527.6701916840   -31414.1134349233      213.2642201284      2.85232884
      3350   -31409.6611244876   -31201.2027304555     1493.2447392132   -31409.6611244876      208.4583940321      2.60378085
      3400   -31404.9047281432   -31208.0586621031     1410.0624439421   -31404.9042106492      196.8460660401      4.93539194
      3450   -31411.3557905275   -31206.6071635462     1466.6706587688   -31411.3557905275      204.7486269813      3.37783449
      3500   -31412.7615536382   -31202.2153162717     1508.2005345403   -31412.7615536382      210.5462373665      6.57350740
      3550   -31399.1138515595   -31204.5683465968     1393.5828929894   -31399.1138514899      194.5455049627      2.99879784
      3600   -31412.8602246438   -31202.2016608139     1509.0051598533   -31412.8602246438      210.6585638299      2.64839369
      3650   -31412.6280274577   -31203.2308260143     1499.9696745869   -31412.6280274577      209.3972014433      3.99880237
      3700   -31405.6105711913   -31206.9157540870     1423.3055556601   -31405.6105711913      198.6948171042      5.13684342
      3750   -31410.9320267391   -31201.7329229965     1498.5506463401   -31410.9320267391      209.1991037426      6.66776080
      3800   -31409.8448077353   -31197.4917624736     1521.1431958175   -31409.8448049428      212.3530452617      4.65949408
      3850   -31404.0647649684   -31199.6823264193     1464.0475504386   -31404.0647577663      204.3824385491      2.67773916
      3900   -31406.3056870075   -31204.9701053843     1442.2220773173   -31406.3056868623      201.3355816231      3.14709611
      3950   -31406.3087797616   -31206.3515985646     1432.3482164227   -31406.3087797232      199.9571811969      3.21883867
      4000   -31409.8425662434   -31204.0781253027     1473.9472132005   -31409.8425662434      205.7644409407      4.22141683
      4050   -31408.2477528005   -31201.4749202057     1481.1705996201   -31408.2474154079      206.7728325948      4.26517200
      4100   -31408.4667544733   -31203.0264843747     1471.6250884106   -31408.4667544733      205.4402700987      4.93912792
      4150   -31408.3898914822   -31205.9311942523     1450.2672629239   -31408.3898914822      202.4586972298      4.42658062
      4200   -31408.5291971718   -31206.4387554986     1447.6293472132   -31408.5290394912      202.0904416732      3.24886130
      4250   -31401.2041967398   -31202.9265303238     1420.3173906901   -31401.2041967398      198.2776664160      4.05591469
      4300   -31406.7101700445   -31198.4547915449     1491.7904831867   -31406.7101700445      208.2553784996      6.75328452
      4350   -31402.0558472898   -31197.4453912390     1465.6809024386   -31402.0558472898      204.6104560508      2.69115661
      4400   -31406.2849006510   -31195.9143263023     1506.9422120901   -31406.2849006510      210.3705743487      6.83027969
      4450   -31412.0342442864   -31202.4725252205     1501.1481595094   -31412.0342442864      209.5617190658      2.92606769
      4500   -31406.8934591359   -31203.3494522827     1458.0416338868   -31406.8934591359      203.5440068532      6.15077413
      4550   -31407.9784969913   -31205.2040294354     1452.5292125105   -31407.9784969913      202.7744675559      4.24143697
      4600   -31400.7196384972   -31205.5265722000     1398.2215527109   -31400.7196384972      195.1930662972      2.96861263
      4650   -31412.5736445008   -31203.1811043541     1499.9362844388   -31412.5736445008      209.3925401467      3.81644422
      4700   -31413.7304428245   -31210.3602599613     1456.7964848974   -31413.7304427385      203.3701828632      2.95494765
      4750   -31410.5560345028   -31210.7917623224     1430.9663561462   -31410.5560335982      199.7642721804      4.07486701
      4800   -31413.3619880980   -31213.1084539745     1434.4710738435   -31413.3619829169      200.2535341236      4.36596737
