      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
        23   -31398.3326270600   -31188.1058665796     1505.9120338463   -31398.3326270600      210.2267604804      0.68574971
        24   -31398.3069253405   -31188.1056432133     1505.7295254034   -31398.3069253405      210.2012821272      0.72005219
        25   -31398.3841498912   -31188.1055928948     1506.2830665189   -31398.3841498912      210.2785569964      0.43281562
        26   -31398.5601358703   -31188.1067471877     1507.5354339128   -31398.5601358703      210.4533886826      0.63345109
        27   -31398.8215315472   -31188.1079862191     1509.3990074285   -31398.8215315472      210.7135453281      0.66896406
        28   -31399.1500746797   -31188.1094578260     1511.7419106118   -31399.1500746797      211.0406168537      0.69111168
        29   -31399.5226590249   -31188.1113320105     1514.3974093255   -31399.5226590249      211.4113270144      0.60370308
        30   -31399.9120478140   -31188.1128392260     1517.1759115867   -31399.9120478140      211.7992085880      0.66390251
        31   -31400.2913043689   -31188.1147802583     1519.8787263225   -31400.2913043689      212.1765241106      0.64622109
        32   -31400.6327742805   -31188.1164778712     1522.3126086324   -31400.6327742805      212.5162964093      0.67691133
        33   -31400.9119690685   -31188.1176599700     1524.3040898943   -31400.9119690685      212.7943090985      0.60491740
        34   -31401.1096527820   -31188.1187228404     1525.7125390042   -31401.1096527820      212.9909299416      0.70568003
        35   -31401.2119399069   -31188.1193144943     1526.4410115982   -31401.2119399069      213.0926254126      0.39391270
        36   -31401.2116850379   -31188.1186281832     1526.4441021368   -31401.2116850378      213.0930568547      0.39847802
        37   -31401.1119489072   -31188.1182906258     1525.7320828517   -31401.1119488754      212.9936582814      0.37428450
        38   -31400.9211190505   -31188.1174773364     1524.3709419830   -31400.9211177827      212.8036417141      0.38598506
        39   -31400.6553418181   -31188.1159214863     1522.4782516409   -31400.6553260211      212.5394203318      0.37068187
        40   -31400.3380885710   -31188.1146042473     1520.2151152290   -31400.3379879189      212.2234843238      0.36821300
        41   -31399.9958672368   -31188.1130472845     1517.7748427571   -31399.9954327261      211.8828199523      0.39194863
        42   -31399.6585502429   -31188.1115916421     1515.3689756363   -31399.6572097525      211.5469586008      0.40161345
        43   -31399.3559614050   -31188.1103274788     1513.2105042196   -31399.3528712351      211.2456339262      0.34996245
        44   -31399.1154846755   -31188.1093168998     1511.4951424032   -31399.1099405736      211.0061677757      0.34464224
        45   -31398.9599257913   -31188.1088363618     1510.3842736099   -31398.9519239022      210.8510894295      0.35222272
        46   -31398.9049678889   -31188.1083853610     1509.9938257011   -31398.8954605055      210.7965825280      0.36295044
        47   -31398.9601739255   -31188.1083235264     1510.3897246435   -31398.9507674665      210.8518503990      0.35621642
        48   -31399.1277278641   -31188.1087181257     1511.5871329092   -31399.1199831998      211.0190097384      0.37258553
        49   -31399.4030400576   -31188.1099297970     1513.5505902443   -31399.3978019439      211.2931102606      0.36957989
        50   -31399.7739259461   -31188.1117661433     1516.1941934917   -31399.7710869936      211.6621598028      0.35469801
        51   -31400.2219425590   -31188.1145802567     1519.3833012909   -31400.2207527135      212.1073623023      0.38420291
        52   -31400.7201565945   -31188.1161566164     1522.9408533871   -31400.7197875966      212.6039999781      0.35126336
        53   -31401.2414258351   -31188.1181575073     1526.6605152175   -31401.2413525466      213.1232683278      0.37767029
        54   -31401.7550803908   -31188.1202608037     1530.3248974092   -31401.7550745109      213.6348195871      0.35828904
        55   -31402.2316634763   -31188.1222577882     1533.7244880175   -31402.2316633777      214.1094056881      0.36724095
        56   -31402.6443657945   -31188.1233337087     1536.6730809764   -31402.6443657945      214.5210320858      0.36674665
        57   -31402.9730583860   -31188.1242166571     1539.0212714988   -31402.9730583860      214.8488417290      0.73418058
        58   -31403.2031900630   -31188.1246514905     1540.6666530854   -31403.2031900630      215.0785385724      0.70086909
        59   -31403.3282750645   -31188.1249090426     1541.5608263950   -31403.3282750645      215.2033660218      0.72136368
        60   -31403.3486499875   -31188.1241141902     1541.7124713117   -31403.3486499875      215.2245357973      0.71689703
        61   -31403.2743185145   -31188.1232494443     1541.1862089649   -31403.2743185145      215.1510690702      0.70737432
        62   -31403.1206762976   -31188.1216094983     1540.0973749436   -31403.1206762976      214.9990667993      0.59909218
        63   -31402.9106472034   -31188.1201801000     1538.6031180206   -31402.9106472034      214.7904671034      0.67458650
        64   -31402.6693436973   -31188.1179634337     1536.8904733111   -31402.6693436973      214.5513802637      0.66424324
        65   -31402.4264874649   -31188.1163679149     1535.1622565460   -31402.4264874649      214.3101195500      0.64206493
        66   -31402.2097599062   -31188.1146969225     1533.6217472860   -31402.2097599062      214.0950629837      0.64847024
        67   -31402.0457172261   -31188.1132171703     1532.4572643779   -31402.0457172261      213.9325000558      0.51134170
        68   -31401.9565758381   -31188.1119553889     1531.8277586161   -31401.9565758381      213.8446204492      0.63795065
        69   -31401.9589398169   -31188.1111415471     1531.8505222171   -31401.9589398169      213.8477982697      0.66016535
        70   -31402.0627296213   -31188.1114133226     1532.5920502948   -31402.0627296213      213.9513162987      0.69717459
        71   -31402.2683304587   -31188.1116895923     1534.0628465756   -31402.2683304587      214.1566408665      0.15102955
        72   -31402.5704131717   -31188.1131008755     1536.2166386199   -31402.5704131717      214.4573122962      0.65562084
        73   -31402.9532864838   -31188.1138311573     1538.9540341198   -31402.9532864838      214.8394553266      0.66985437
        74   -31403.3985121091   -31188.1156548931     1542.1302436545   -31403.3985121091      215.2828572160      0.68787143
        75   -31403.8800719885   -31188.1175603580     1545.5661399848   -31403.8800719885      215.7625116305      0.69530188
        76   -31404.3698769650   -31188.1193800038     1549.0617129570   -31404.3698769650      216.2504969612      0.65769719
        77   -31404.8391324283   -31188.1210950330     1552.4108335177   -31404.8391324283      216.7180373953      0.67420371
        78   -31405.2604093785   -31188.1228134434     1555.4162465897   -31405.2604093785      217.1375959351      0.68092421
        79   -31405.6085314410   -31188.1236732358     1557.9037816216   -31405.6085314410      217.4848582051      0.61171801
        80   -31405.8651413714   -31188.1246661226     1559.7348367224   -31405.8651413714      217.7404752488      0.66681608
        81   -31406.0164103306   -31188.1249570906     1560.8163335464   -31406.0164103306      217.8914532400      0.35968483
        82   -31406.0570636740   -31188.1249648139     1561.1074892886   -31406.0570636708      217.9320988601      0.35614990
        83   -31405.9891625034   -31188.1247031817     1560.6229686943   -31405.9891619784      217.8644593217      0.34419869
        84   -31405.8217985079   -31188.1235715638     1559.4322005102   -31405.8217869474      217.6982269441      0.35262028
        85   -31405.5723244998   -31188.1221987741     1557.6549833304   -31405.5721927645      217.4501257257      0.35606941
        86   -31405.2644710726   -31188.1215403510     1555.4544611313   -31405.2635579710      217.1429307217      0.35959917
