0  0.7249494475243978
1  0.7318265144144347
2  0.7507766659012015
3  0.7761596360009623
4  0.7966902586924539
5  0.7945964298383624
6  0.7494319907290184
7  0.6484222719135525
8  0.49860511707385546
9  0.3300360029246197
10  0.18256999433024254
11  0.08268342360739149
12  0.030621604524492668
13  0.009571271873429838
14  0.0027373261854222565
15  0.0008275806594426415
16  0.00032071029241107526
17  0.00018529072819006246
18  0.0001577463318549737
19  0.0001707554415171034
20  0.000205328819546784
21  0.0002562703166097484
22  0.0003232405648553135
23  0.0004079460902843987
24  0.0005131663023064995
25  0.0006423978730240804
26  0.0007997133256316503
27  0.0009896902617879762
28  0.0012173547876254726
29  0.0014881128120042566
30  0.0018076540288598667
31  0.0021818178331925245
32  0.0026164122783267733
33  0.0031169790709044626
34  0.0036885001574376002
35  0.004335044990784751
36  0.0050593622530746615
37  0.005862426532952324
38  0.0067429591452355326
39  0.007696948363312896
40  0.008717206394729431
41  0.009793006664934704
42  0.010909850737909205
43  0.012049415788378072
44  0.013189732590773379
45  0.01430562796783248
46  0.015369454698814941
47  0.01635210553538939
48  0.01722427894018553
49  0.01795793779489366
50  0.01852786545039651
51  0.01891320872694969
52  0.019098877168781763
53  0.019076666425307365
54  0.018845989609002668
55  0.018414124030761637
56  0.017795927910762236
57  0.017013026723773063
58  0.01609252922622918
59  0.015065379316838988
60  0.013964493469703198
61  0.012822852279252632
62  0.011671722268013966
63  0.010539154855962386
64  0.009448875097455008
65  0.008419616796618599
66  0.007464906904552468
67  0.006593250257374916
68  0.005808631345647316
69  0.005111227729064696
70  0.004498228894844205
71  0.003964665572243473
72  0.0035041767039637127
73  0.0031096661341282993
74  0.0027738265600629666
75  0.002489526882163606
76  0.0022500755074924567
77  0.002049378310883504
78  0.0018820143345741978
79  0.001743251547226329
80  0.0016290220330528737
81  0.001535872641148864
82  0.0014609029203199782
83  0.0014016987052551998
84  0.0013562668329948739
85  0.0013229744221901572
86  0.0013004941767116793
87  0.001287756371110213
88  0.0012839075342321402
89  0.0012882752822198215
90  0.0013003385249738325
91  0.0013197025962923725
92  0.001346078313395078
93  0.00137926451145293
94  0.001419133443355373
95  0.0014656184199125428
96  0.001518703541032941
97  0.0015784150725584754
98  0.0016448142119115897
99  0.0017179910845526605
