0  0.7249494475243978
1  0.7318265144159825
2  0.7417775722756736
3  0.7515585907446057
4  0.7623825823429967
5  0.7725814479394956
6  0.7821421986054929
7  0.7900237094193251
8  0.795867150521918
9  0.7991311129089991
10  0.7996730427721918
11  0.797563997855762
12  0.7931617286532996
13  0.7871303824189271
14  0.780264168085604
15  0.7735430110878009
16  0.7678592013145238
17  0.7640786330513197
18  0.76276456624773
19  0.7642498529524208
20  0.7684074473942897
21  0.7747553262822191
22  0.7823339285971254
23  0.7899084813683268
24  0.7960433954407666
25  0.7994368690605905
26  0.7991588875965047
27  0.7949245929922907
28  0.7872085955295424
29  0.7771500148001314
30  0.7663638528069987
31  0.7565593152094738
32  0.749287185252796
33  0.745638298458503
34  0.7461537042982623
35  0.7507279901437798
36  0.7586561789927794
37  0.76870033320964
38  0.7792785352185488
39  0.7887301944083748
40  0.7956619582772229
41  0.7992702029056711
42  0.7995386175297009
43  0.7972230653718826
44  0.7936220315653918
45  0.7902078865615201
46  0.7882313039539426
47  0.7883983538961248
48  0.7906823169377982
49  0.7943025379210539
50  0.7978810591249131
51  0.799762906388594
52  0.7984385220796477
53  0.7929514147936455
54  0.7831497166052461
55  0.7696874776746352
56  0.753790004730454
57  0.736899947255776
58  0.7203500844934502
59  0.7051574597294112
60  0.6919541863416091
61  0.6810165204720631
62  0.67234099370469
63  0.6657293359513087
64  0.6608627355399238
65  0.6573590830546407
66  0.6548138582815046
67  0.6528277210423763
68  0.651023781344056
69  0.6490573742231166
70  0.6466205024248559
71  0.643442719806859
72  0.6392900656616517
73  0.6339633300291555
74  0.6272964328448796
75  0.6191557410080893
76  0.6094405624307492
77  0.5980845060940538
78  0.5850574382839145
79  0.5703674187315882
80  0.5540620946106428
81  0.5362293039763313
82  0.5169968806626998
83  0.4965320482608683
84  0.47504078308547926
85  0.45276724298860016
86  0.4299927548900318
87  0.40703325424777165
88  0.38423369201218843
89  0.3619582664935248
90  0.3405763651865483
91  0.3204454643228596
92  0.3018934822941342
93  0.28520355690751276
94  0.270603750330741
95  0.25826298429982736
96  0.24829296310142265
97  0.24075456330016493
98  0.23566640250844106
99  0.23301320703229855
