      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
        56   -31506.0665400649   -31397.0361167067      781.0148727748   -31506.0665400649      109.0304233582      0.15302605
        57   -31507.5905869892   -31397.0367777845      791.9273040612   -31507.5905869892      110.5538092046      0.15722737
        58   -31508.9123454187   -31397.0369797594      801.3939759728   -31508.9123454187      111.8753656593      0.15823934
        59   -31510.0276842580   -31397.0370056387      809.3832690783   -31510.0276842580      112.9906786194      0.15945643
        60   -31510.9405508281   -31397.0359776527      815.9297468264   -31510.9405508281      113.9045731754      0.15873249
        61   -31511.6658068660   -31397.0351227133      821.1310792169   -31511.6658068660      114.6306841527      0.15942416
        62   -31512.2231793468   -31397.0327398526      825.1407604907   -31512.2231793468      115.1904394942      1.06769944
        63   -31512.6423366137   -31397.0308089279      828.1571308789   -31512.6423366137      115.6115276858      1.14388304
        64   -31512.9547090830   -31397.0287558597      830.4094473759   -31512.9547090830      115.9259532233      1.14531104
        65   -31513.1950043980   -31397.0271898101      832.1419667685   -31513.1950043980      116.1678145879      1.11455947
        66   -31513.3956933836   -31397.0247397896      833.5971072708   -31513.3956933836      116.3709535940      1.13956657
        67   -31513.5899563952   -31397.0233167457      834.9988602406   -31513.5899563952      116.5666396495      1.14242258
        68   -31513.8035360490   -31397.0220767875      836.5376721314   -31513.8035360490      116.7814592615      1.15140631
        69   -31514.0568341373   -31397.0212747754      838.3578609513   -31514.0568341373      117.0355593619      1.11751531
        70   -31514.3621946043   -31397.0208191964      840.5485052948   -31514.3621946043      117.3413754079      1.10586938
        71   -31514.7246161957   -31397.0216777321      843.1384807825   -31514.7246161957      117.7029384635      1.12823121
        72   -31515.1384452475   -31397.0226398671      846.0959599215   -31515.1384452475      118.1158053804      1.13868929
        73   -31515.5910930930   -31397.0234840997      849.3323533098   -31515.5910930930      118.5676089934      1.13230285
        74   -31516.0642006835   -31397.0250238209      852.7103234952   -31516.0642006835      119.0391768626      1.13775977
        75   -31516.5327799803   -31397.0266527430      856.0552172983   -31516.5327799803      119.5061272373      1.12969081
        76   -31516.9694414569   -31397.0286256508      859.1690109247   -31516.9694414569      119.9408158062      1.10403322
        77   -31517.3452071265   -31397.0307194312      861.8457253133   -31517.3452071265      120.3144876954      0.15586206
        78   -31517.6314341468   -31397.0319572321      863.8871813773   -31517.6314341468      120.5994769147      0.15580979
        79   -31517.8044195542   -31397.0331243355      865.1179630861   -31517.8044195542      120.7712952187      0.15526872
        80   -31517.8444667622   -31397.0339984246      865.3985708981   -31517.8444667622      120.8104683377      0.15886436
        81   -31517.7385036113   -31397.0345068396      864.6358858239   -31517.7385036113      120.7039967717      0.15990534
        82   -31517.4806595812   -31397.0343039352      862.7903316674   -31517.4806595812      120.4463556460      0.16005789
        83   -31517.0739536318   -31397.0339592766      859.8794541154   -31517.0739536318      120.0399943552      0.15774821
        84   -31516.5280458409   -31397.0327009638      855.9779802909   -31516.5280458409      119.4953448771      0.15708834
        85   -31515.8617771025   -31397.0313729639      851.2148271239   -31515.8617771025      118.8304041386      0.15846734
        86   -31515.0995902410   -31397.0295978602      845.7677888200   -31515.0995902410      118.0699923807      0.15492851
        87   -31514.2722256202   -31397.0274433727      839.8565819536   -31514.2722256202      117.2447822475      0.15360397
        88   -31513.4152604492   -31397.0251430336      833.7343829893   -31513.4152604492      116.3901174156      0.15465776
        89   -31512.5671100444   -31397.0226178371      827.6769373326   -31512.5671100444      115.5444922074      0.15578300
        90   -31511.7674909528   -31397.0200918696      821.9671403260   -31511.7674909528      114.7473990833      0.15880727
        91   -31511.4133528690   -31397.3771138605      816.8729053573   -31511.0547105827      114.0362390085      0.15996957
reaction occured at step 91 between IDs 1 and 13
        92   -31511.1275586176   -31397.3768764093      814.8273835559   -31511.1275586176      113.7506822083      0.08187077
        93   -31510.8702192948   -31397.3784074413      812.9730240938   -31510.8702192948      113.4918118535      0.15808161
        94   -31510.6303800044   -31397.3782386153      811.2561987207   -31510.6303800044      113.2521413891      0.15758084
        95   -31510.4027200267   -31397.3794950522      809.6164075606   -31510.4027200267      113.0232249745      0.15069418
        96   -31510.1754625401   -31397.3790523192      807.9916711750   -31510.1754625401      112.7964102209      0.15470694
        97   -31509.9435923861   -31397.3800171307      806.3238103586   -31509.9435923861      112.5635752554      0.15518859
        98   -31509.6978852037   -31397.3800727305      804.5633440392   -31509.6978852037      112.3178124732      0.15410989
        99   -31509.4344948968   -31397.3804703655      802.6737585501   -31509.4344948968      112.0540245313      0.15721850
       100   -31509.1501237597   -31397.3807288777      800.6348781856   -31509.1501237597      111.7693948820      0.15046862
       101   -31508.8442602795   -31397.3805579379      798.4451185458   -31508.8442602795      111.4637023416      0.15253652
       102   -31508.5194208146   -31397.3799670727      796.1224367559   -31508.5194208146      111.1394537419      0.15182905
       103   -31508.1813891671   -31397.3795696739      793.7038698859   -31508.1813891671      110.8018194932      0.05846488
       104   -31507.8370679171   -31397.3786943684      791.2436722423   -31507.8370679171      110.4583735487      0.15286209
       105   -31507.4969293247   -31397.3782799733      788.8101344959   -31507.4969293247      110.1186493514      0.15600934
