      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
        45   -31485.4702505713   -31397.7336948989      628.4810491936   -31483.8575272237       87.7365556724      0.15859460
        46   -31487.6729884331   -31397.7340626741      644.2572311070   -31486.0609225762       89.9389257590      0.15248292
        47   -31489.8018146814   -31397.7218656431      659.5939689874   -31488.2168653711       92.0799490382      0.15721646
        48   -31491.8544437530   -31397.6981891851      674.4671158501   -31490.3232130550       94.1562545679      0.13934592
        49   -31493.8284567780   -31397.6649793386      688.8454046551   -31492.3753245876       96.1634774394      0.15543921
        50   -31495.7197112988   -31397.6232344109      702.6920106934   -31494.3647545238       98.0964768880      0.15208712
        51   -31497.5255216068   -31397.5756887094      715.9681088988   -31496.2830280487       99.9498328974      0.15054800
        52   -31499.2464930190   -31397.5279557814      728.6378239446   -31498.1242334106      101.7185372376      0.15363197
        53   -31500.8797220820   -31397.4810766570      740.6729004104   -31499.8789409976      103.3986454250      0.15541521
        54   -31502.4256912151   -31397.4379747663      752.0558526663   -31501.5417306721      104.9877164488      0.15381913
        55   -31503.8857011734   -31397.4008480975      762.7802535841   -31503.1090969259      106.4848530759      0.15333847
        56   -31505.2616080855   -31397.3712375421      772.8483612940   -31504.5796559276      107.8903705434      0.15786091
        57   -31506.5525741383   -31397.3473045081      782.2673446510   -31505.9510567273      109.2052696302      0.15429558
        58   -31507.7601815821   -31397.3294122733      791.0459354892   -31507.2249616053      110.4307693088      0.15430347
        59   -31508.8847439888   -31397.3166768222      799.1927124560   -31508.4029020355      111.5680671666      0.15739810
        60   -31509.9252832181   -31397.3069476179      806.7160737504   -31509.4857242220      112.6183356002      0.15628250
        61   -31510.8831486614   -31397.3002949433      813.6251819790   -31510.4767752150      113.5828537181      0.15357663
        62   -31511.7580787049   -31397.2949178611      819.9310637375   -31511.3776955232      114.4631608438      0.15613706
        63   -31512.5520876572   -31397.2909203306      825.6474033834   -31512.1921628009      115.2611673266      0.15322274
        64   -31513.2670963723   -31397.2878953509      830.7908759808   -31512.9235112037      115.9792010215      0.15710604
        65   -31513.9059102144   -31397.2859107367      835.3810913481   -31513.5757037342      116.6199994777      0.15770016
        66   -31514.4703716263   -31397.2837184898      839.4401871635   -31514.1515302429      117.1866531365      0.15741040
        67   -31514.9646971240   -31397.2821789249      842.9922048191   -31514.6559787152      117.6825181991      0.15636207
        68   -31515.3917485480   -31397.2806339851      846.0623583065   -31515.0925310434      118.1111145628      0.15742168
        69   -31515.7549732831   -31397.2789598089      848.6762294452   -31515.4651324501      118.4760134742      0.15782516
        70   -31516.0580836722   -31397.2773552675      850.8589861969   -31515.7778840490      118.7807284048      0.15789048
        71   -31516.3046784629   -31397.2760599317      852.6346912665   -31516.0346759809      119.0286185312      0.15959513
        72   -31516.4977625298   -31397.2749523219      854.0257395910   -31516.2387161498      119.2228102079      0.16011800
        73   -31516.6391785257   -31397.2730377635      855.0524557238   -31516.3919789433      119.3661407622      0.15997275
        74   -31516.7326236111   -31397.2714926996      855.7328962565   -31516.4982110338      119.4611309115      0.16086823
        75   -31516.7799861281   -31397.2700007204      856.0828544329   -31516.5592897908      119.5099854077      0.15727275
        76   -31516.7837798064   -31397.2691571665      856.1160722009   -31516.5776595680      119.5146226399      0.16018205
        77   -31516.7444788485   -31397.2677485003      855.8446393072   -31516.5536699759      119.4767303483      0.15914552
        78   -31516.6647199058   -31397.2668803853      855.2795226372   -31516.4897886271      119.3978395205      0.15956737
        79   -31516.5452219734   -31397.2658097964      854.4311950436   -31516.3865228999      119.2794121770      0.15969992
        80   -31516.3880177472   -31397.2650847319      853.3102918239   -31516.2456614723      119.1229330152      0.15905715
        81   -31516.1945301670   -31397.2645336106      851.9282349705   -31516.0683580826      118.9299965564      0.15934075
        82   -31515.9667484462   -31397.2643673446      850.2977629423   -31515.8563196610      118.7023811016      0.16031705
        83   -31515.7059509698   -31397.2638488015      848.4333134459   -31515.6105443456      118.4421021683      0.16071377
        84   -31515.4158296130   -31397.2643896507      846.3512202201   -31515.3344655633      118.1514399623      0.15969781
        85   -31515.0974812228   -31397.2645402711      844.0697243163   -31515.0289627036      117.8329409517      0.15987606
        86   -31514.7543568401   -31397.2649564348      841.6088490138   -31514.6973276623      117.4894004054      0.15914866
        87   -31514.3894524170   -31397.2656210150      838.9901778222   -31514.3424678112      117.1238314020      0.15977103
        88   -31514.0053664700   -31397.2659396624      836.2365821182   -31513.9669669528      116.7394268076      0.16041356
        89   -31513.6055711261   -31397.2660499520      833.3719482122   -31513.5743496603      116.3395211740      0.16006920
        90   -31513.1941382320   -31397.2665826038      830.4209258418   -31513.1687947398      115.9275556282      0.15953962
        91   -31512.7735329064   -31397.2664903561      827.4086751520   -31512.7529098359      115.5070425504      0.16040788
        92   -31512.3484001228   -31397.2668735527      824.3605872983   -31512.3314997789      115.0815265702      0.16096934
        93   -31511.9213656534   -31397.2668261017      821.3019619929   -31511.9073507730      114.6545395517      0.16035252
        94   -31511.4962893416   -31397.2667420960      818.2576253608   -31511.4844712396      114.2295472456      0.16044090
        95   -31511.0765655227   -31397.2666784209      815.2514844719   -31511.0663846953      113.8098871018      0.16016081
        96   -31510.6653081627   -31397.2666047656      812.3060626440   -31510.6563112948      113.3987033971      0.16064467
        97   -31510.2656937918   -31397.2668083177      809.4420570328   -31510.2575102943      112.9988854740      0.15629329
        98   -31509.8797568078   -31397.2667427686      806.6779539475   -31509.8720767334      112.6130140392      0.15980520
        99   -31509.5096564301   -31397.2663321478      804.0297646665   -31509.5022105848      112.2433242823      0.15612865
