      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       105   -31508.8041319567   -31397.7579726953      795.4541427651   -31508.7994183473      111.0461592614      0.15899121
       106   -31508.6688798845   -31397.7593938318      794.4751150276   -31508.6668059477      110.9094860527      0.15916788
       107   -31508.5379885696   -31397.7600916895      793.5325056363   -31508.5371828360      110.7778968800      0.16032095
       108   -31508.4083664750   -31397.7601359961      792.6036695864   -31508.4080888937      110.6482304789      0.15975765
       109   -31508.2794598537   -31397.7604340096      791.6781412949   -31508.2793740423      110.5190258441      0.15798857
       110   -31508.1508702181   -31397.7601977615      790.7587107221   -31508.1508459273      110.3906724566      0.15809230
       111   -31508.0252794538   -31397.7599737062      789.8606745476   -31508.0252729742      110.2653057476      0.16025218
       112   -31507.9063249223   -31397.7597693335      789.0100345400   -31507.9063232329      110.1465555888      0.16033655
       113   -31507.7987886084   -31397.7595786766      788.2410881117   -31507.7987881590      110.0392099318      0.15798754
       114   -31507.7080238307   -31397.7592027022      787.5936082841   -31507.7080237029      109.9488211285      0.15924342
       115   -31507.6404143557   -31397.7591427447      787.1097325344   -31507.6404143148      109.8812716110      0.15661413
       116   -31507.6010341373   -31397.7587136265      786.8307151040   -31507.6010341219      109.8423205108      0.16046044
       117   -31507.5952626539   -31397.7581010395      786.7937605126   -31507.5952626469      109.8371616145      0.15984644
       118   -31507.6279038401   -31397.7578799401      787.0291620904   -31507.6279038359      109.8700238999      0.16032201
       119   -31507.7018028629   -31397.7579624429      787.5579301014   -31507.7018028598      109.9438404201      0.15999782
       120   -31507.8183690807   -31397.7583588072      788.3900866732   -31507.8183690775      110.0600102735      0.16028585
       121   -31507.9765325067   -31397.7582634812      789.5237375860   -31507.9765325024      110.2182690254      0.15848189
       122   -31508.1756374395   -31397.7589635447      790.9449661664   -31508.1756374320      110.4166738948      0.14730495
       123   -31508.4106592547   -31397.7589546809      792.6285554819   -31508.4106592378      110.6517045738      0.15479781
       124   -31508.6777680128   -31397.7593004601      794.5394519788   -31508.6777679655      110.9184675527      0.15518461
       125   -31508.9709521576   -31397.7599641459      796.6348563809   -31508.9709519992      111.2109880117      0.15385602
       126   -31509.2825207127   -31397.7599556613      798.8667683056   -31509.2825201077      111.5225650514      0.15433172
       127   -31509.6067415137   -31397.7605761170      801.1848064709   -31509.6067390068      111.8461653967      0.14714167
       128   -31509.9357048423   -31397.7608746465      803.5391227101   -31509.9356941270      112.1748301959      0.15694818
       129   -31510.2634143523   -31397.7613452083      805.8832251872   -31510.2633693248      112.5020691440      0.15856962
       130   -31510.5842285343   -31397.7619951208      808.1766497973   -31510.5840503549      112.8222334135      0.15797962
       131   -31510.8931339748   -31397.7622569285      810.3875489229   -31510.8924934421      113.1308770464      0.15414889
       132   -31511.1884616339   -31397.7633236341      812.4954209648   -31511.1864260185      113.4251379998      0.15679573
       133   -31511.4688201295   -31397.7646855797      814.4939498914   -31511.4632016991      113.7041345497      0.15509528
       134   -31511.7362514630   -31397.7670591644      816.3926313570   -31511.7228929075      113.9691922986      0.15852592
       135   -31511.9942560404   -31397.7707684120      818.2142186579   -31511.9668731953      114.2234876284      0.15416857
       136   -31512.2454936355   -31397.7746423124      819.9861527532   -31512.1966979286      114.4708513231      0.15832506
       137   -31512.4931620872   -31397.7789075140      821.7297170957   -31512.4165291126      114.7142545732      0.15534426
       138   -31512.7368512142   -31397.7817165478      823.4552073719   -31512.6290039894      114.9551346664      0.15167241
       139   -31512.9772864105   -31397.7831045640      825.1675679881   -31512.8388833372      115.1941818464      0.15292918
       140   -31513.2168650147   -31397.7839473230      826.8776984276   -31513.0521509511      115.4329176917      0.14780332
       141   -31513.4588904858   -31397.7841631000      828.6098476907   -31513.2743238595      115.6747273858      0.15725773
       142   -31513.7084350045   -31397.7839350032      830.3990375476   -31513.5112343920      115.9245000014      0.15243386
       143   -31513.9713728002   -31397.7843154335      832.2798080788   -31513.7686023339      116.1870573667      0.15176706
       144   -31514.2494720681   -31397.7842309238      834.2725148943   -31514.0478214546      116.4652411443      0.14640633
       145   -31514.5426947841   -31397.7841354609      836.3736335829   -31514.3487105260      116.7585593232      0.15611486
       146   -31514.8462158602   -31397.7832967175      838.5538465764   -31514.6665629353      117.0629191427      0.15507171
       147   -31515.1547371592   -31397.7832149633      840.7644550183   -31514.9960358626      117.3715221958      0.15653295
       148   -31515.4593378030   -31397.7827426213      842.9497766186   -31515.3273094564      117.6765951817      0.15583358
       149   -31515.7541992225   -31397.7829173850      845.0606980829   -31515.6522826331      117.9712818374      0.15400118
       150   -31516.0358997603   -31397.7850600890      847.0632476409   -31515.9640291723      118.2508396714      0.15044457
       151   -31516.3007228922   -31397.7881786134      848.9379096330   -31516.2551204175      118.5125442788      0.15503821
       152   -31516.5475873566   -31397.7931258143      850.6708294452   -31516.5219119885      118.7544615423      0.15376952
       153   -31516.7709104029   -31397.7968572895      852.2438241900   -31516.7582300875      118.9740531134      0.15731474
       154   -31516.9674750709   -31397.7997789149      853.6309424981   -31516.9620228677      119.1676961561      0.15749660
       155   -31517.1328601920   -31397.8014338198      854.8037870117   -31517.1308221975      119.3314263721      0.15587480
       156   -31517.2643658778   -31397.8021326498      855.7407924520   -31517.2636994249      119.4622332279      0.15763156
       157   -31517.3610419726   -31397.8020652191      856.4337929005   -31517.3608484049      119.5589767535      0.15743160
       158   -31517.4246370972   -31397.8020702330      856.8893063322   -31517.4245859560      119.6225668643      0.15436591
       159   -31517.4576050669   -31397.8019539033      857.1262982566   -31517.4575923784      119.6556511636      0.15670149
       160   -31517.4636370885   -31397.8014735053      857.1729485071   -31517.4636340170      119.6621635832      0.15407320
       161   -31517.4481494345   -31397.8012560734      857.0635637108   -31517.4481486774      119.6468933610      0.15426471
       162   -31517.4158241827   -31397.8007356034      856.8357373226   -31517.4158239840      119.6150885793      0.15470001
       163   -31517.3725189380   -31397.8004450585      856.5276112117   -31517.3725188800      119.5720738795      0.15557133
       164   -31517.3231988651   -31397.8003203401      856.1752113741   -31517.3231988455      119.5228785250      0.15165750
       165   -31517.2721479133   -31397.8002561597      855.8099791246   -31517.2721479054      119.4718917536      0.15605738
       166   -31517.2224870288   -31397.7999201512      855.4566514878   -31517.2224870248      119.4225668775      0.15545455
       167   -31517.1771093019   -31397.7999128085      855.1316509626   -31517.1771092994      119.3771964933      0.15310913
       168   -31517.1368525574   -31397.8000726104      854.8421361387   -31517.1368525554      119.3367799469      0.15419120
       169   -31517.1009946045   -31397.8000024541      854.5857783216   -31517.1009946025      119.3009921505      0.15774958
       170   -31517.0688147794   -31397.8005556814      854.3513024757   -31517.0688147769      119.2682590981      0.15291724
       171   -31517.0369562446   -31397.8010211016      854.1197571060   -31517.0369562407      119.2359351430      0.14904525
       172   -31517.0012915494   -31397.8007238249      853.8664105721   -31517.0012915422      119.2005677245      0.15548189
       173   -31516.9590802645   -31397.8008503560      853.5631331664   -31516.9590802493      119.1582299085      0.15680455
       174   -31516.9064755020   -31397.8015828838      853.1810635041   -31516.9064754663      119.1048926182      0.14800191
       175   -31516.8384591340   -31397.8016504879      852.6933593098   -31516.8384590442      119.0368086461      0.15361211
       176   -31516.7527261805   -31397.8018494228      852.0778055880   -31516.7527259474      118.9508767577      0.15646064
       177   -31516.6471460661   -31397.8021886796      851.3190760363   -31516.6471454610      118.8449573865      0.15761476
       178   -31516.5200840851   -31397.8019695362      850.4104659473   -31516.5200825582      118.7181145489      0.15408630
       179   -31516.3726711244   -31397.8019067391      849.3549562493   -31516.3726674660      118.5707643854      0.15571639
       180   -31516.2060920139   -31397.8013720969      848.1655341102   -31516.2060838420      118.4047199169      0.15595798
       181   -31516.0252076796   -31397.8020839489      846.8647107447   -31516.0251908952      118.2231237307      0.15665644
       182   -31515.8315995843   -31397.8013243650      845.4832838830   -31515.8315681954      118.0302752194      0.15461289
       183   -31515.6325746233   -31397.8012084440      844.0584437892   -31515.6325215270      117.8313661793      0.15342546
       184   -31515.4328415339   -31397.8007002002      842.6313414945   -31515.4327606348      117.6321413338      0.15617474
       185   -31515.2390230235   -31397.8005114544      841.2443183010   -31515.2389122893      117.4385115691      0.15253523
       186   -31515.0561807551   -31397.8000274158      839.9380362074   -31515.0560448291      117.2561533393      0.15524277
       187   -31514.8902136003   -31397.8000919028      838.7487059491   -31514.8900642175      117.0901216975      0.15695634
       188   -31514.7440559592   -31397.7995467208      837.7056439055   -31514.7439092674      116.9445092384      0.15520853
       189   -31514.6214899885   -31397.7993143632      836.8293346301   -31514.6213616291      116.8221756253      0.15653430
       190   -31514.5238675032   -31397.7993028946      836.1301201041   -31514.5237677838      116.7245646086      0.15682287
       191   -31514.4514568978   -31397.7998339426      835.6076190040   -31514.4513884290      116.6516229552      0.15566188
       192   -31514.4021360237   -31397.8003076764      835.2509265492   -31514.4020946888      116.6018283473      0.15705634
       193   -31514.3728035975   -31397.8004766575      835.0395998648   -31514.3727817748      116.5723269400      0.14097185
       194   -31514.3597148138   -31397.8005458644      834.9453455636   -31514.3597047885      116.5591689494      0.15332549
       195   -31514.3587802282   -31397.8011526714      834.9343041453   -31514.3587762360      116.5576275568      0.15587078
       196   -31514.3635870399   -31397.8010134862      834.9697336795   -31514.3635856645      116.5625735537      0.15580142
       197   -31514.3703565692   -31397.8014813077      835.0148745434   -31514.3703561588      116.5688752615      0.15341604
       198   -31514.3735141366   -31397.8017184132      835.0357946141   -31514.3735140300      116.5717957234      0.15488580
       199   -31514.3692816466   -31397.8019277977      835.0039762471   -31514.3692816222      116.5673538489      0.15451598
       200   -31514.3547329010   -31397.8021087866      834.8984631125   -31514.3547328960      116.5526241144      0.15147398
       201   -31514.3281405456   -31397.8021860319      834.7074214367   -31514.3281405447      116.5259545137      0.14660385
       202   -31514.2893176349   -31397.8022333849      834.4289830604   -31514.2893176348      116.4870842500      0.15531663
       203   -31514.2390927565   -31397.8019388100      834.0713185802   -31514.2390927564      116.4371539464      0.14776203
       204   -31514.1805000011   -31397.8018920757      833.6519373495   -31514.1805000011      116.3786079254      0.15523346
       205   -31514.1167374459   -31397.8017412541      833.1962690272   -31514.1167374459      116.3149961917      0.97851427
       206   -31514.0519381988   -31397.8012466567      832.7356371580   -31514.0519381988      116.2506915422      1.04101538
       207   -31513.9917780408   -31397.8012351945      832.3047755269   -31513.9917780408      116.1905428463      1.08217477
       208   -31513.9401191863   -31397.8006295501      831.9390673590   -31513.9401191863      116.1394896362      1.06035775
       209   -31513.9028161258   -31397.8006478561      831.6717241587   -31513.9028161258      116.1021682697      1.07678874
       210   -31513.8831109998   -31397.8005732280      831.5311055097   -31513.8831109998      116.0825377718      1.06498528
       211   -31513.8836407536   -31397.8000864571      831.5383871552   -31513.8836407536      116.0835542965      0.89945982
       212   -31513.9070993170   -31397.8001811398      831.7057490507   -31513.9070993170      116.1069181772      1.04925911
       213   -31513.9529460400   -31397.8000353901      832.0352057664   -31513.9529460400      116.1529106499      1.09524100
       214   -31514.0205584592   -31397.8002228668      832.5181891509   -31514.0205584592      116.2203355924      1.09851122
       215   -31514.1070472456   -31397.8004779886      833.1359045782   -31514.1070472456      116.3065692569      1.10598750
       216   -31514.2089280958   -31397.8012132713      833.8604380636   -31514.2089280958      116.4077148246      1.09716425
       217   -31514.3202625178   -31397.8014126973      834.6565285676   -31514.3202625178      116.5188498205      0.93243928
       218   -31514.4364229174   -31397.8020735108      835.4838838302   -31514.4364229174      116.6343494066      1.04527926
       219   -31514.5505529338   -31397.8022915637      836.2998665163   -31514.5505529338      116.7482613701      1.06514179
       220   -31514.6572277589   -31397.8025238347      837.0623437708   -31514.6572277589      116.8547039242      0.15569432
       221   -31514.7513898007   -31397.8031297004      837.7325123591   -31514.7513898007      116.9482601003      0.15211266
       222   -31514.8271356588   -31397.8027973526      838.2774814469   -31514.8271356586      117.0243383062      0.15586072
       223   -31514.8830602078   -31397.8035882978      838.6724185962   -31514.8830602064      117.0794719101      0.15490467
       224   -31514.9151113993   -31397.8035738744      838.9021134036   -31514.9151113911      117.1115375249      0.15526772
       225   -31514.9233024314   -31397.8034262766      838.9618453002   -31514.9233023883      117.1198761548      0.15265314
       226   -31514.9086633299   -31397.8033535715      838.8575022015   -31514.9086631291      117.1053097584      0.15574450
       227   -31514.8729394372   -31397.8028886005      838.6049328592   -31514.8729386205      117.0700508366      0.14649777
       228   -31514.8200545766   -31397.8025415274      838.2285902556   -31514.8200517102      117.0175130491      0.15794794
       229   -31514.7544760535   -31397.8024381611      837.7595737214   -31514.7544674221      116.9520378923      0.15783959
       230   -31514.6811398556   -31397.8025845041      837.2331980966   -31514.6811175911      116.8785553516      0.15752741
       231   -31514.6042470322   -31397.8020428198      836.6862739139   -31514.6041977558      116.8022042125      0.15791663
       232   -31514.5296017419   -31397.8016624666      836.1542937686   -31514.5295078148      116.7279392753      0.15600531
       233   -31514.4621095244   -31397.8019571472      835.6687175966   -31514.4619545738      116.6601523772      0.15336183
       234   -31514.4043876651   -31397.8020488131      835.2545834346   -31514.4041653075      116.6023388520      0.15467360
       235   -31514.3583164005   -31397.8014776122      834.9286539791   -31514.3580375842      116.5568387882      0.15264799
       236   -31514.3265536943   -31397.8018813603      834.6982368311   -31514.3262471895      116.5246723340      0.15429460
       237   -31514.3074273700   -31397.8019455573      834.5607698557   -31514.3071314318      116.5054818127      0.15833821
       238   -31514.2996193391   -31397.8020424711      834.5041445656   -31514.2993683207      116.4975768680      0.15510191
       239   -31514.3002261199   -31397.8021517117      834.5077085822   -31514.3000392976      116.4980744082      0.15339753
       240   -31514.3054670619   -31397.8023461446      834.5438581132   -31514.3053453274      116.5031209173      0.15482592
       241   -31514.3108657686   -31397.8026813820      834.5801291351   -31514.3107964962      116.5081843866      0.15526772
       242   -31514.3114261353   -31397.8030259871      834.5816746944   -31514.3113917797      116.5084001482      0.14715571
       243   -31514.3023887178   -31397.8034429773      834.5139501750   -31514.3023738747      116.4989457405      0.15252817
       244   -31514.2793111253   -31397.8038951715      834.3453998495   -31514.2793055268      116.4754159538      0.15753186
       245   -31514.2378673613   -31397.8037017260      834.0499124864   -31514.2378655069      116.4341656353      0.15491957
       246   -31514.1767146147   -31397.8041232643      833.6088389697   -31514.1767140696      116.3725913504      0.15637017
       247   -31514.0935686733   -31397.8042363559      833.0124316456   -31514.0935685288      116.2893323174      0.15662225
       248   -31513.9883524195   -31397.8039738636      832.2606190214   -31513.9883523842      116.1843785559      0.15708084
       249   -31513.8630074205   -31397.8039279684      831.3630671214   -31513.8630074123      116.0590794521      0.15568696
       250   -31513.7197659326   -31397.8037093539      830.3385549911   -31513.7197659307      115.9160565786      0.15293176
       251   -31513.5623866862   -31397.8033615936      829.2136953210   -31513.5623866858      115.7590250926      0.15755926
       252   -31513.3956520608   -31397.8031130407      828.0211098502   -31513.3956520607      115.5925390201      0.15814094
       253   -31513.2246598684   -31397.8029790790      826.7972054096   -31513.2246598684      115.4216807894      0.15653903
       254   -31513.0543806425   -31397.8026624962      825.5797163092   -31513.0543806425      115.2517181463      0.15728469
       255   -31512.8899407553   -31397.8021865170      824.4051977960   -31512.8899407553      115.0877542383      0.14137524
       256   -31512.7365078297   -31397.8021115728      823.3066524486   -31512.7365078297      114.9343962570      0.15513445
       257   -31512.5972664733   -31397.8017971006      822.3114810140   -31512.5972664733      114.7954693727      0.15300634
       258   -31512.4758909900   -31397.8020943912      821.4399055118   -31512.4758909900      114.6737965989      0.15292402
       259   -31512.3730630032   -31397.8020031581      820.7039739232   -31512.3730630032      114.5710598451      0.15205649
       260   -31512.2895354617   -31397.8017835074      820.1072166166   -31512.2895354617      114.4877519542      0.15490368
       261   -31512.2253517789   -31397.8021294983      819.6449728384   -31512.2253517789      114.4232222806      0.15581750
       262   -31512.1781524410   -31397.8023441016      819.3053337533   -31512.1781524410      114.3758083394      0.15008195
       263   -31512.1454285641   -31397.8023863101      819.0706212825   -31512.1454285641      114.3430422540      0.15175022
       264   -31512.1247462859   -31397.8028318311      818.9192770528   -31512.1247462858      114.3219144547      0.15446131
       265   -31512.1116821297   -31397.8025117662      818.8279876267   -31512.1116821295      114.3091703635      0.15319553
       266   -31512.1044925607   -31397.8028732117      818.7738976355   -31512.1044925599      114.3016193490      0.15576358
       267   -31512.0990848685   -31397.8026532254      818.7367366727   -31512.0990848648      114.2964316431      0.15452289
       268   -31512.0939995619   -31397.8026001313      818.7006895522   -31512.0939995457      114.2913994306      0.15354052
       269   -31512.0878507487   -31397.8027040027      818.6558998553   -31512.0878506794      114.2851467460      0.15841088
       270   -31512.0806280791   -31397.8033565020      818.5994878573   -31512.0806278005      114.2772715771      0.15499577
       271   -31512.0711954399   -31397.8027833707      818.5360247683   -31512.0711944151      114.2684120692      0.15468053
       272   -31512.0633668505   -31397.8031318852      818.4774499269   -31512.0633634711      114.2602349653      0.15404307
       273   -31512.0579923148   -31397.8026443545      818.4424429676   -31512.0579824647      114.2553479603      0.15515471
       274   -31512.0594595954   -31397.8023178554      818.4552923040   -31512.0594344490      114.2571417400      0.15271490
       275   -31512.0714684852   -31397.8018961899      818.5443357861   -31512.0714125278      114.2695722953      0.15622726
       276   -31512.0990011048   -31397.8021012423      818.7400906573   -31512.0988927255      114.2968998625      0.15459771
