      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
        50   -31399.7739259466   -31188.1117661438     1516.1941934917   -31399.7710869941      211.6621598028      0.15095249
        51   -31400.2219425592   -31188.1145802569     1519.3833012910   -31400.2207527136      212.1073623023      0.14895550
        52   -31400.7201565949   -31188.1161566168     1522.9408533871   -31400.7197875970      212.6039999781      0.15237008
        53   -31401.2414258357   -31188.1181575079     1526.6605152176   -31401.2413525472      213.1232683278      0.14554840
        54   -31401.7550803913   -31188.1202608042     1530.3248974093   -31401.7550745114      213.6348195871      0.12384608
        55   -31402.2316634766   -31188.1222577885     1533.7244880175   -31402.2316633779      214.1094056881      0.13457060
        56   -31402.6443657944   -31188.1233337086     1536.6730809765   -31402.6443657944      214.5210320858      0.15359290
        57   -31402.9730583861   -31188.1242166571     1539.0212714989   -31402.9730583861      214.8488417290      0.24813184
        58   -31403.2031900634   -31188.1246514909     1540.6666530854   -31403.2031900634      215.0785385724      0.25210292
        59   -31403.3282750651   -31188.1249090433     1541.5608263950   -31403.3282750651      215.2033660218      0.25337025
        60   -31403.3486499873   -31188.1241141901     1541.7124713117   -31403.3486499873      215.2245357973      0.25038545
        61   -31403.2743185144   -31188.1232494441     1541.1862089649   -31403.2743185144      215.1510690702      0.24660372
        62   -31403.1206762982   -31188.1216094989     1540.0973749436   -31403.1206762982      214.9990667993      0.23161028
        63   -31402.9106472039   -31188.1201801005     1538.6031180206   -31402.9106472039      214.7904671034      0.17671293
        64   -31402.6693436977   -31188.1179634340     1536.8904733111   -31402.6693436977      214.5513802637      0.18029068
        65   -31402.4264874651   -31188.1163679151     1535.1622565460   -31402.4264874651      214.3101195500      0.18080791
        66   -31402.2097599066   -31188.1146969229     1533.6217472860   -31402.2097599066      214.0950629837      0.18321757
        67   -31402.0457172265   -31188.1132171707     1532.4572643779   -31402.0457172265      213.9325000558      0.22065136
        68   -31401.9565758386   -31188.1119553894     1531.8277586161   -31401.9565758386      213.8446204492      0.24168939
        69   -31401.9589398170   -31188.1111415473     1531.8505222171   -31401.9589398170      213.8477982697      0.21136404
        70   -31402.0627296214   -31188.1114133227     1532.5920502948   -31402.0627296214      213.9513162987      0.23390124
        71   -31402.2683304590   -31188.1116895925     1534.0628465756   -31402.2683304590      214.1566408665      0.25620227
        72   -31402.5704131721   -31188.1131008759     1536.2166386199   -31402.5704131721      214.4573122962      0.24891841
        73   -31402.9532864838   -31188.1138311573     1538.9540341198   -31402.9532864838      214.8394553266      0.22335085
        74   -31403.3985121094   -31188.1156548935     1542.1302436545   -31403.3985121094      215.2828572160      0.26041281
        75   -31403.8800719891   -31188.1175603587     1545.5661399849   -31403.8800719891      215.7625116305      0.25196269
        76   -31404.3698769653   -31188.1193800041     1549.0617129570   -31404.3698769653      216.2504969612      0.26255424
        77   -31404.8391324286   -31188.1210950333     1552.4108335178   -31404.8391324286      216.7180373953      0.24728693
        78   -31405.2604093786   -31188.1228134435     1555.4162465897   -31405.2604093786      217.1375959351      0.26223221
        79   -31405.6085314412   -31188.1236732361     1557.9037816216   -31405.6085314412      217.4848582051      0.26170291
        80   -31405.8651413715   -31188.1246661228     1559.7348367224   -31405.8651413715      217.7404752488      0.25816986
        81   -31406.0164103304   -31188.1249570904     1560.8163335464   -31406.0164103304      217.8914532400      0.14765697
        82   -31406.0570636744   -31188.1249648143     1561.1074892886   -31406.0570636713      217.9320988601      0.13778037
        83   -31405.9891625037   -31188.1247031820     1560.6229686943   -31405.9891619786      217.8644593217      0.14452965
        84   -31405.8217985083   -31188.1235715642     1559.4322005102   -31405.8217869478      217.6982269441      0.15065472
        85   -31405.5723245001   -31188.1221987744     1557.6549833305   -31405.5721927647      217.4501257257      0.14327312
        86   -31405.2644710731   -31188.1215403514     1555.4544611313   -31405.2635579715      217.1429307217      0.13898571
        87   -31404.9253783405   -31188.1210002735     1553.0293154669   -31404.9213056433      216.8043780670      0.14465600
        88   -31404.5880559652   -31188.1224685837     1550.6024647219   -31404.5755740225      216.4655873815      0.13913780
        89   -31404.2832826233   -31188.1257385758     1548.3958657020   -31404.2551498547      216.1575440475      0.15309425
        90   -31404.0349152860   -31188.1288743326     1546.5942799523   -31403.9852264446      215.9060409534      0.14895519
        91   -31403.8595779006   -31188.1308656548     1545.3240257084   -31403.7870222637      215.7287122458      0.14773734
