      Step          Pe(mixed)          E_total                Temp             Ke          paolo(te)       paolo(pe)
        50   -31494.1054280060   -31397.7079104369      690.5218983944  96.3975175691   -.31398316E+05 -.31496952E+05
        51   -31495.9683607791   -31397.7145410618      703.8191006012  98.2538197173   -.31398317E+05 -.31498798E+05
        52   -31497.7816856680   -31397.7221721351      716.7537814198 100.0595135329   -.31398318E+05 -.31500562E+05
        53   -31499.5368780404   -31397.7285592773      729.2809536744 101.8083187631   -.31398319E+05 -.31502235E+05
        54   -31501.2247775718   -31397.7330953843      741.3393482975 103.4916821876   -.31398319E+05 -.31503806E+05
        55   -31502.8355179403   -31397.7358859220      752.8575346330 105.0996320183   -.31398319E+05 -.31505272E+05
        56   -31504.3598105555   -31397.7376719055      763.7636678630 106.6221386500   -.31398319E+05 -.31506628E+05
        57   -31505.7888509188   -31397.7384462270      773.9947298598 108.0504046918   -.31398319E+05 -.31507874E+05
        58   -31507.1164228855   -31397.7387492068      783.5023222090 109.3776736787   -.31398319E+05 -.31509012E+05
        59   -31508.3387947098   -31397.7392447274      792.2549578174 110.5995499824   -.31398319E+05 -.31510046E+05
        60   -31509.4532473170   -31397.7392019898      800.2383941200 111.7140453272   -.31398318E+05 -.31510982E+05
        61   -31510.4609027974   -31397.7393770355      807.4552532252 112.7215257619   -.31398318E+05 -.31511827E+05
        62   -31511.3632186148   -31397.7386159312      813.9242412874 113.6246026836   -.31398317E+05 -.31512591E+05
        63   -31512.1660086595   -31397.7380678583      819.6787728970 114.4279408011   -.31398317E+05 -.31513281E+05
        64   -31512.8760071481   -31397.7380450101      824.7648507731 115.1379621380   -.31398316E+05 -.31513908E+05
        65   -31513.5001281386   -31397.7376775470      829.2382331107 115.7624505915   -.31398316E+05 -.31514479E+05
        66   -31514.0469916708   -31397.7369172565      833.1610129840 116.3100744144   -.31398315E+05 -.31515001E+05
        67   -31514.5265732553   -31397.7367133266      836.5978484182 116.7898599287   -.31398315E+05 -.31515480E+05
        68   -31514.9468456655   -31397.7361907884      839.6121182242 117.2106548770   -.31398315E+05 -.31515919E+05
        69   -31515.3162455885   -31397.7356310809      842.2622406843 117.5806145076   -.31398315E+05 -.31516321E+05
        70   -31515.6423501728   -31397.7356022882      844.5984236513 117.9067478846   -.31398315E+05 -.31516684E+05
        71   -31515.9298933011   -31397.7353355508      846.6600847803 118.1945577504   -.31398316E+05 -.31517007E+05
        72   -31516.1833943567   -31397.7355985337      848.4740986582 118.4477958230   -.31398316E+05 -.31517285E+05
        73   -31516.4035923619   -31397.7352404167      850.0540027471 118.6683519452   -.31398316E+05 -.31517515E+05
        74   -31516.5912295629   -31397.7349446343      851.4002183320 118.8562849286   -.31398317E+05 -.31517690E+05
        75   -31516.7455431893   -31397.7355510130      852.5012655703 119.0099921763   -.31398317E+05 -.31517807E+05
        76   -31516.8626002976   -31397.7360946319      853.3358837006 119.1265056657   -.31398317E+05 -.31517859E+05
        77   -31516.9378393977   -31397.7359461296      853.8759058056 119.2018932682   -.31398317E+05 -.31517845E+05
        78   -31516.9682218495   -31397.7364874073      854.0896663329 119.2317344423   -.31398317E+05 -.31517762E+05
        79   -31516.9483117678   -31397.7366748045      853.9457025709 119.2116369634   -.31398317E+05 -.31517612E+05
        80   -31516.8745360957   -31397.7367768376      853.4164962741 119.1377592581   -.31398317E+05 -.31517395E+05
        81   -31516.7442734295   -31397.7369767675      852.4819568613 119.0072966621   -.31398316E+05 -.31517119E+05
        82   -31516.5557746983   -31397.7368759265      851.1324110209 118.8188987718   -.31398316E+05 -.31516788E+05
        83   -31516.3096181135   -31397.7366275920      849.3709026736 118.5729905214   -.31398315E+05 -.31516413E+05
        84   -31516.0084227833   -31397.7364484793      847.2146408206 118.2719743041   -.31398314E+05 -.31516003E+05
        85   -31515.6564522326   -31397.7361425770      844.6955703425 117.9203096556   -.31398314E+05 -.31515569E+05
        86   -31515.2606092057   -31397.7361212000      841.8601911334 117.5244880057   -.31398313E+05 -.31515123E+05
        87   -31514.8292908357   -31397.7363869812      838.7686353041 117.0929038545   -.31398313E+05 -.31514674E+05
        88   -31514.3724186456   -31397.7368641284      835.4925163688 116.6355545172   -.31398312E+05 -.31514234E+05
        89   -31513.9015015317   -31397.7380853788      832.1104595705 116.1634161529   -.31398312E+05 -.31513811E+05
        90   -31513.4270637879   -31397.7396508368      828.7007178795 115.6874129511   -.31398311E+05 -.31513410E+05
        91   -31512.9588918892   -31397.7416797850      825.3325400509 115.2172121042   -.31398311E+05 -.31513036E+05
        92   -31512.5035594471   -31397.7432049073      822.0599438195 114.7603545397   -.31398311E+05 -.31512691E+05
        93   -31512.0668984656   -31397.7447997975      818.9205966236 114.3220986681   -.31398311E+05 -.31512375E+05
        94   -31511.6513844074   -31397.7454999537      815.9391398736 113.9058844537   -.31398312E+05 -.31512084E+05
        95   -31511.2597522307   -31397.7457557608      813.1319385949 113.5139964699   -.31398312E+05 -.31511816E+05
        96   -31510.8938761900   -31397.7458124174      810.5106621644 113.1480637726   -.31398312E+05 -.31511565E+05
        97   -31510.5550882716   -31397.7458009900      808.0839130982 112.8092872816   -.31398313E+05 -.31511325E+05
        98   -31510.2446328148   -31397.7461659671      805.8574209486 112.4984668476   -.31398313E+05 -.31511090E+05
        99   -31509.9622720221   -31397.7463384152      803.8335577345 112.2159336069   -.31398314E+05 -.31510854E+05
       100   -31509.7089776789   -31397.7475272796      802.0106246129 111.9614503993   -.31398314E+05 -.31510613E+05
       101   -31509.4834690895   -31397.7493761224      800.3820008721 111.7340929672   -.31398314E+05 -.31510365E+05
       102   -31509.2836045196   -31397.7514995907      798.9351050685 111.5321049289   -.31398314E+05 -.31510109E+05
       103   -31509.1064940306   -31397.7537381747      797.6503783921 111.3527558559   -.31398313E+05 -.31509845E+05
       104   -31508.9483102444   -31397.7560134586      796.5009659957 111.1922967858   -.31398313E+05 -.31509576E+05
       105   -31508.8041319567   -31397.7579726953      795.4541427651 111.0461592614   -.31398313E+05 -.31509308E+05
       106   -31508.6688798845   -31397.7593938318      794.4751150276 110.9094860527   -.31398312E+05 -.31509047E+05
       107   -31508.5379885696   -31397.7600916895      793.5325056363 110.7778968800   -.31398312E+05 -.31508800E+05
       108   -31508.4083664750   -31397.7601359961      792.6036695864 110.6482304789   -.31398311E+05 -.31508576E+05
       109   -31508.2794598537   -31397.7604340096      791.6781412949 110.5190258441   -.31398311E+05 -.31508382E+05
       110   -31508.1508702181   -31397.7601977615      790.7587107221 110.3906724566   -.31398310E+05 -.31508226E+05
       111   -31508.0252794538   -31397.7599737062      789.8606745476 110.2653057476   -.31398310E+05 -.31508113E+05
       112   -31507.9063249223   -31397.7597693335      789.0100345400 110.1465555888   -.31398310E+05 -.31508049E+05
       113   -31507.7987886084   -31397.7595786766      788.2410881117 110.0392099318   -.31398310E+05 -.31508036E+05
       114   -31507.7080238307   -31397.7592027022      787.5936082841 109.9488211285   -.31398310E+05 -.31508075E+05
       115   -31507.6404143557   -31397.7591427447      787.1097325344 109.8812716110   -.31398310E+05 -.31508162E+05
       116   -31507.6010341373   -31397.7587136265      786.8307151040 109.8423205108   -.31398311E+05 -.31508296E+05
       117   -31507.5952626539   -31397.7581010395      786.7937605126 109.8371616145   -.31398311E+05 -.31508469E+05
       118   -31507.6279038401   -31397.7578799401      787.0291620904 109.8700238999   -.31398312E+05 -.31508675E+05
       119   -31507.7018028629   -31397.7579624429      787.5579301014 109.9438404201   -.31398312E+05 -.31508905E+05
       120   -31507.8183690807   -31397.7583588072      788.3900866732 110.0600102735   -.31398313E+05 -.31509152E+05
       121   -31507.9765325067   -31397.7582634812      789.5237375860 110.2182690254   -.31398313E+05 -.31509406E+05
       122   -31508.1756374395   -31397.7589635447      790.9449661664 110.4166738948   -.31398314E+05 -.31509661E+05
       123   -31508.4106592547   -31397.7589546809      792.6285554819 110.6517045738   -.31398314E+05 -.31509910E+05
       124   -31508.6777680128   -31397.7593004601      794.5394519788 110.9184675527   -.31398314E+05 -.31510149E+05
       125   -31508.9709521576   -31397.7599641459      796.6348563809 111.2109880117   -.31398314E+05 -.31510374E+05
       126   -31509.2825207127   -31397.7599556613      798.8667683056 111.5225650514   -.31398314E+05 -.31510586E+05
       127   -31509.6067415137   -31397.7605761170      801.1848064709 111.8461653967   -.31398314E+05 -.31510785E+05
       128   -31509.9357048423   -31397.7608746465      803.5391227101 112.1748301959   -.31398314E+05 -.31510974E+05
       129   -31510.2634143523   -31397.7613452083      805.8832251872 112.5020691440   -.31398313E+05 -.31511158E+05
       130   -31510.5842285343   -31397.7619951208      808.1766497973 112.8222334135   -.31398313E+05 -.31511342E+05
       131   -31510.8931339748   -31397.7622569285      810.3875489229 113.1308770464   -.31398313E+05 -.31511534E+05
       132   -31511.1884616339   -31397.7633236341      812.4954209648 113.4251379998   -.31398312E+05 -.31511738E+05
       133   -31511.4688201295   -31397.7646855797      814.4939498914 113.7041345497   -.31398312E+05 -.31511960E+05
       134   -31511.7362514630   -31397.7670591644      816.3926313570 113.9691922986   -.31398312E+05 -.31512205E+05
       135   -31511.9942560404   -31397.7707684120      818.2142186579 114.2234876284   -.31398312E+05 -.31512473E+05
       136   -31512.2454936355   -31397.7746423124      819.9861527532 114.4708513231   -.31398312E+05 -.31512766E+05
       137   -31512.4931620872   -31397.7789075140      821.7297170957 114.7142545732   -.31398312E+05 -.31513084E+05
       138   -31512.7368512142   -31397.7817165478      823.4552073719 114.9551346664   -.31398312E+05 -.31513423E+05
       139   -31512.9772864105   -31397.7831045640      825.1675679881 115.1941818464   -.31398312E+05 -.31513782E+05
       140   -31513.2168650147   -31397.7839473230      826.8776984276 115.4329176917   -.31398312E+05 -.31514155E+05
       141   -31513.4588904858   -31397.7841631000      828.6098476907 115.6747273858   -.31398313E+05 -.31514536E+05
       142   -31513.7084350045   -31397.7839350032      830.3990375476 115.9245000014   -.31398313E+05 -.31514918E+05
       143   -31513.9713728002   -31397.7843154335      832.2798080788 116.1870573667   -.31398314E+05 -.31515294E+05
       144   -31514.2494720681   -31397.7842309238      834.2725148943 116.4652411443   -.31398314E+05 -.31515656E+05
       145   -31514.5426947841   -31397.7841354609      836.3736335829 116.7585593232   -.31398315E+05 -.31515994E+05
       146   -31514.8462158602   -31397.7832967175      838.5538465764 117.0629191427   -.31398315E+05 -.31516302E+05
       147   -31515.1547371592   -31397.7832149633      840.7644550183 117.3715221958   -.31398315E+05 -.31516576E+05
       148   -31515.4593378030   -31397.7827426213      842.9497766186 117.6765951817   -.31398316E+05 -.31516811E+05
       149   -31515.7541992225   -31397.7829173850      845.0606980829 117.9712818374   -.31398316E+05 -.31517006E+05
       150   -31516.0358997603   -31397.7850600890      847.0632476409 118.2508396714   -.31398315E+05 -.31517161E+05
       151   -31516.3007228922   -31397.7881786134      848.9379096330 118.5125442788   -.31398315E+05 -.31517280E+05
       152   -31516.5475873566   -31397.7931258143      850.6708294452 118.7544615423   -.31398315E+05 -.31517365E+05
       153   -31516.7709104029   -31397.7968572895      852.2438241900 118.9740531134   -.31398314E+05 -.31517423E+05
       154   -31516.9674750709   -31397.7997789149      853.6309424981 119.1676961561   -.31398314E+05 -.31517460E+05
       155   -31517.1328601920   -31397.8014338198      854.8037870117 119.3314263721   -.31398313E+05 -.31517483E+05
       156   -31517.2643658778   -31397.8021326498      855.7407924520 119.4622332279   -.31398313E+05 -.31517499E+05
       157   -31517.3610419726   -31397.8020652191      856.4337929005 119.5589767535   -.31398313E+05 -.31517515E+05
       158   -31517.4246370972   -31397.8020702330      856.8893063322 119.6225668643   -.31398312E+05 -.31517535E+05
       159   -31517.4576050669   -31397.8019539033      857.1262982566 119.6556511636   -.31398312E+05 -.31517565E+05
       160   -31517.4636370885   -31397.8014735053      857.1729485071 119.6621635832   -.31398312E+05 -.31517606E+05
       161   -31517.4481494345   -31397.8012560734      857.0635637108 119.6468933610   -.31398312E+05 -.31517660E+05
       162   -31517.4158241827   -31397.8007356034      856.8357373226 119.6150885793   -.31398313E+05 -.31517724E+05
       163   -31517.3725189380   -31397.8004450585      856.5276112117 119.5720738795   -.31398313E+05 -.31517796E+05
       164   -31517.3231988651   -31397.8003203401      856.1752113741 119.5228785250   -.31398313E+05 -.31517871E+05
       165   -31517.2721479133   -31397.8002561597      855.8099791246 119.4718917536   -.31398314E+05 -.31517943E+05
       166   -31517.2224870288   -31397.7999201512      855.4566514878 119.4225668775   -.31398314E+05 -.31518008E+05
       167   -31517.1771093019   -31397.7999128085      855.1316509626 119.3771964933   -.31398314E+05 -.31518057E+05
       168   -31517.1368525574   -31397.8000726104      854.8421361387 119.3367799469   -.31398315E+05 -.31518084E+05
       169   -31517.1009946045   -31397.8000024541      854.5857783216 119.3009921505   -.31398315E+05 -.31518085E+05
       170   -31517.0688147794   -31397.8005556814      854.3513024757 119.2682590981   -.31398315E+05 -.31518055E+05
       171   -31517.0369562446   -31397.8010211016      854.1197571060 119.2359351430   -.31398315E+05 -.31517991E+05
       172   -31517.0012915494   -31397.8007238249      853.8664105721 119.2005677245   -.31398315E+05 -.31517893E+05
       173   -31516.9590802645   -31397.8008503560      853.5631331664 119.1582299085   -.31398315E+05 -.31517761E+05
       174   -31516.9064755020   -31397.8015828838      853.1810635041 119.1048926182   -.31398315E+05 -.31517599E+05
       175   -31516.8384591340   -31397.8016504879      852.6933593098 119.0368086461   -.31398314E+05 -.31517412E+05
       176   -31516.7527261805   -31397.8018494228      852.0778055880 118.9508767577   -.31398314E+05 -.31517206E+05
       177   -31516.6471460661   -31397.8021886796      851.3190760363 118.8449573865   -.31398314E+05 -.31516988E+05
       178   -31516.5200840851   -31397.8019695362      850.4104659473 118.7181145489   -.31398313E+05 -.31516767E+05
       179   -31516.3726711244   -31397.8019067391      849.3549562493 118.5707643854   -.31398313E+05 -.31516550E+05
       180   -31516.2060920139   -31397.8013720969      848.1655341102 118.4047199169   -.31398312E+05 -.31516345E+05
       181   -31516.0252076796   -31397.8020839489      846.8647107447 118.2231237307   -.31398312E+05 -.31516158E+05
       182   -31515.8315995843   -31397.8013243650      845.4832838830 118.0302752194   -.31398312E+05 -.31515993E+05
       183   -31515.6325746233   -31397.8012084440      844.0584437892 117.8313661793   -.31398312E+05 -.31515853E+05
       184   -31515.4328415339   -31397.8007002002      842.6313414945 117.6321413338   -.31398312E+05 -.31515742E+05
       185   -31515.2390230235   -31397.8005114544      841.2443183010 117.4385115691   -.31398312E+05 -.31515659E+05
       186   -31515.0561807551   -31397.8000274158      839.9380362074 117.2561533393   -.31398312E+05 -.31515604E+05
       187   -31514.8902136003   -31397.8000919028      838.7487059491 117.0901216975   -.31398312E+05 -.31515575E+05
       188   -31514.7440559592   -31397.7995467208      837.7056439055 116.9445092384   -.31398313E+05 -.31515566E+05
       189   -31514.6214899885   -31397.7993143632      836.8293346301 116.8221756253   -.31398313E+05 -.31515573E+05
       190   -31514.5238675032   -31397.7993028946      836.1301201041 116.7245646086   -.31398314E+05 -.31515587E+05
       191   -31514.4514568978   -31397.7998339426      835.6076190040 116.6516229552   -.31398314E+05 -.31515603E+05
       192   -31514.4021360237   -31397.8003076764      835.2509265492 116.6018283473   -.31398314E+05 -.31515612E+05
       193   -31514.3728035975   -31397.8004766575      835.0395998648 116.5723269400   -.31398315E+05 -.31515609E+05
       194   -31514.3597148138   -31397.8005458644      834.9453455636 116.5591689494   -.31398315E+05 -.31515589E+05
       195   -31514.3587802282   -31397.8011526714      834.9343041453 116.5576275568   -.31398315E+05 -.31515548E+05
       196   -31514.3635870399   -31397.8010134862      834.9697336795 116.5625735537   -.31398315E+05 -.31515484E+05
       197   -31514.3703565692   -31397.8014813077      835.0148745434 116.5688752615   -.31398315E+05 -.31515400E+05
       198   -31514.3735141366   -31397.8017184132      835.0357946141 116.5717957234   -.31398315E+05 -.31515297E+05
       199   -31514.3692816466   -31397.8019277977      835.0039762471 116.5673538489   -.31398314E+05 -.31515179E+05
       200   -31514.3547329010   -31397.8021087866      834.8984631125 116.5526241144   -.31398314E+05 -.31515053E+05
       201   -31514.3281405456   -31397.8021860319      834.7074214367 116.5259545137   -.31398313E+05 -.31514926E+05
       202   -31514.2893176349   -31397.8022333849      834.4289830604 116.4870842500   -.31398313E+05 -.31514804E+05
       203   -31514.2390927565   -31397.8019388100      834.0713185802 116.4371539464   -.31398312E+05 -.31514695E+05
       204   -31514.1805000011   -31397.8018920757      833.6519373495 116.3786079254   -.31398312E+05 -.31514607E+05
       205   -31514.1167374459   -31397.8017412541      833.1962690272 116.3149961917   -.31398312E+05 -.31514545E+05
       206   -31514.0519381988   -31397.8012466567      832.7356371580 116.2506915422   -.31398312E+05 -.31514512E+05
       207   -31513.9917780408   -31397.8012351945      832.3047755269 116.1905428463   -.31398312E+05 -.31514513E+05
       208   -31513.9401191863   -31397.8006295501      831.9390673590 116.1394896362   -.31398312E+05 -.31514546E+05
       209   -31513.9028161258   -31397.8006478561      831.6717241587 116.1021682697   -.31398312E+05 -.31514610E+05
       210   -31513.8831109998   -31397.8005732280      831.5311055097 116.0825377718   -.31398312E+05 -.31514701E+05
       211   -31513.8836407536   -31397.8000864571      831.5383871552 116.0835542965   -.31398313E+05 -.31514813E+05
       212   -31513.9070993170   -31397.8001811398      831.7057490507 116.1069181772   -.31398313E+05 -.31514939E+05
       213   -31513.9529460400   -31397.8000353901      832.0352057664 116.1529106499   -.31398314E+05 -.31515071E+05
       214   -31514.0205584592   -31397.8002228668      832.5181891509 116.2203355924   -.31398314E+05 -.31515201E+05
       215   -31514.1070472456   -31397.8004779886      833.1359045782 116.3065692569   -.31398315E+05 -.31515321E+05
       216   -31514.2089280958   -31397.8012132713      833.8604380636 116.4077148246   -.31398315E+05 -.31515422E+05
       217   -31514.3202625178   -31397.8014126973      834.6565285676 116.5188498205   -.31398316E+05 -.31515500E+05
       218   -31514.4364229174   -31397.8020735108      835.4838838302 116.6343494066   -.31398316E+05 -.31515550E+05
       219   -31514.5505529338   -31397.8022915637      836.2998665163 116.7482613701   -.31398316E+05 -.31515570E+05
       220   -31514.6572277589   -31397.8025238347      837.0623437708 116.8547039242   -.31398316E+05 -.31515559E+05
       221   -31514.7513898007   -31397.8031297004      837.7325123591 116.9482601003   -.31398315E+05 -.31515520E+05
       222   -31514.8271356588   -31397.8027973526      838.2774814469 117.0243383062   -.31398315E+05 -.31515457E+05
       223   -31514.8830602078   -31397.8035882978      838.6724185962 117.0794719101   -.31398315E+05 -.31515376E+05
       224   -31514.9151113993   -31397.8035738744      838.9021134036 117.1115375249   -.31398314E+05 -.31515283E+05
       225   -31514.9233024314   -31397.8034262766      838.9618453002 117.1198761548   -.31398314E+05 -.31515186E+05
       226   -31514.9086633299   -31397.8033535715      838.8575022015 117.1053097584   -.31398313E+05 -.31515092E+05
       227   -31514.8729394372   -31397.8028886005      838.6049328592 117.0700508366   -.31398313E+05 -.31515009E+05
       228   -31514.8200545766   -31397.8025415274      838.2285902556 117.0175130491   -.31398313E+05 -.31514942E+05
       229   -31514.7544760535   -31397.8024381611      837.7595737214 116.9520378923   -.31398313E+05 -.31514896E+05
       230   -31514.6811398556   -31397.8025845041      837.2331980966 116.8785553516   -.31398313E+05 -.31514873E+05
       231   -31514.6042470322   -31397.8020428198      836.6862739139 116.8022042125   -.31398313E+05 -.31514874E+05
       232   -31514.5296017419   -31397.8016624666      836.1542937686 116.7279392753   -.31398313E+05 -.31514896E+05
       233   -31514.4621095244   -31397.8019571472      835.6687175966 116.6601523772   -.31398313E+05 -.31514937E+05
       234   -31514.4043876651   -31397.8020488131      835.2545834346 116.6023388520   -.31398314E+05 -.31514991E+05
       235   -31514.3583164005   -31397.8014776122      834.9286539791 116.5568387882   -.31398314E+05 -.31515051E+05
       236   -31514.3265536943   -31397.8018813603      834.6982368311 116.5246723340   -.31398315E+05 -.31515110E+05
       237   -31514.3074273700   -31397.8019455573      834.5607698557 116.5054818127   -.31398315E+05 -.31515159E+05
       238   -31514.2996193391   -31397.8020424711      834.5041445656 116.4975768680   -.31398316E+05 -.31515191E+05
       239   -31514.3002261199   -31397.8021517117      834.5077085822 116.4980744082   -.31398316E+05 -.31515199E+05
       240   -31514.3054670619   -31397.8023461446      834.5438581132 116.5031209173   -.31398316E+05 -.31515179E+05
       241   -31514.3108657686   -31397.8026813820      834.5801291351 116.5081843866   -.31398316E+05 -.31515127E+05
       242   -31514.3114261353   -31397.8030259871      834.5816746944 116.5084001482   -.31398316E+05 -.31515041E+05
       243   -31514.3023887178   -31397.8034429773      834.5139501750 116.4989457405   -.31398316E+05 -.31514923E+05
       244   -31514.2793111253   -31397.8038951715      834.3453998495 116.4754159538   -.31398316E+05 -.31514775E+05
       245   -31514.2378673613   -31397.8037017260      834.0499124864 116.4341656353   -.31398315E+05 -.31514603E+05
       246   -31514.1767146147   -31397.8041232643      833.6088389697 116.3725913504   -.31398315E+05 -.31514412E+05
       247   -31514.0935686733   -31397.8042363559      833.0124316456 116.2893323174   -.31398314E+05 -.31514211E+05
       248   -31513.9883524195   -31397.8039738636      832.2606190214 116.1843785559   -.31398314E+05 -.31514008E+05
       249   -31513.8630074205   -31397.8039279684      831.3630671214 116.0590794521   -.31398313E+05 -.31513810E+05
       250   -31513.7197659326   -31397.8037093539      830.3385549911 115.9160565786   -.31398313E+05 -.31513626E+05
       251   -31513.5623866862   -31397.8033615936      829.2136953210 115.7590250926   -.31398313E+05 -.31513462E+05
       252   -31513.3956520608   -31397.8031130407      828.0211098502 115.5925390201   -.31398313E+05 -.31513323E+05
       253   -31513.2246598684   -31397.8029790790      826.7972054096 115.4216807894   -.31398313E+05 -.31513211E+05
       254   -31513.0543806425   -31397.8026624962      825.5797163092 115.2517181463   -.31398313E+05 -.31513129E+05
       255   -31512.8899407553   -31397.8021865170      824.4051977960 115.0877542383   -.31398313E+05 -.31513074E+05
       256   -31512.7365078297   -31397.8021115728      823.3066524486 114.9343962570   -.31398313E+05 -.31513044E+05
       257   -31512.5972664733   -31397.8017971006      822.3114810140 114.7954693727   -.31398314E+05 -.31513034E+05
       258   -31512.4758909900   -31397.8020943912      821.4399055118 114.6737965989   -.31398314E+05 -.31513038E+05
       259   -31512.3730630032   -31397.8020031581      820.7039739232 114.5710598451   -.31398314E+05 -.31513049E+05
       260   -31512.2895354617   -31397.8017835074      820.1072166166 114.4877519542   -.31398315E+05 -.31513061E+05
       261   -31512.2253517789   -31397.8021294983      819.6449728384 114.4232222806   -.31398315E+05 -.31513067E+05
