Analytic	Finite_differences	Diff	Abs_diff	Norm_diff
-3.9074997822762594	-3.907506687937712	6.905661452449863e-06	6.905661452449863e-06	1.7672838994829237e-06
4.200318917782302	4.20032368720058	-4.769418278094406e-06	4.769418278094406e-06	1.1354895595910082e-06
-0.4149945372211882	-0.4149957821937278	1.2449725396157518e-06	1.2449725396157518e-06	2.999973320015519e-06
9.2653678670708	9.265357698950538	1.0168120262221692e-05	1.0168120262221692e-05	1.0974329792516151e-06
-5.262523572218276	-5.262516324364697	-7.247853579528396e-06	7.247853579528396e-06	1.3772581690257887e-06
0.04100607680526745	0.04100623436897877	-1.5756371131436797e-07	1.5756371131436797e-07	3.8424478416361955e-06
-6.06363453231965	-6.063602346330299	-3.2185989351063427e-05	3.2185989351063427e-05	5.308035828925633e-06
4.2017836573728955	4.201747704428271	3.595294462410692e-05	3.595294462410692e-05	8.556591094598616e-06
0.044972817247664734	0.044973452986596385	-6.357389316508089e-07	6.357389316508089e-07	1.413607086586999e-05
-3.6868468213428027	-3.6868568749923725	1.0053649569741197e-05	1.0053649569741197e-05	2.7268964665256998e-06
-0.11489826243940601	-0.11489804865050246	-2.1378890355250313e-07	2.1378890355250313e-07	1.860680040007125e-06
-1.1844279481852535	-1.1844356135952694	7.665410015844643e-06	7.665410015844643e-06	6.471824670795183e-06
2.065857803199013	2.0658578387156012	-3.551658833700344e-08	3.551658833700344e-08	1.7192174738263907e-08
2.0491066645737095	2.049106925369415	-2.607957054756582e-07	2.607957054756582e-07	1.272728794378859e-07
-2.5783768975735937	-2.5783774485717004	5.509981066964542e-07	5.509981066964542e-07	2.136995980746555e-07
-0.03151122518797132	-0.03151165901726927	4.3382929794388847e-07	4.3382929794388847e-07	1.3767452561936331e-05
-0.47803839894960737	-0.47803878578633885	3.8683673148076636e-07	3.8683673148076636e-07	8.092168585845024e-07
7.842543402348592	7.842558268293942	-1.486594535027308e-05	1.486594535027308e-05	1.8955515561216025e-06
-0.09699557223935482	-0.09699655674921814	9.845098633276539e-07	9.845098633276539e-07	1.0150049539356195e-05
-6.44292695260682	-6.442939094540634	1.2141933813936134e-05	1.2141933813936134e-05	1.8845369353479145e-06
-1.2588384968058246	-1.2588366821546515	-1.8146511731043091e-06	1.8146511731043091e-06	1.4415281846788154e-06
1.7822123436769017	1.7822160930336395	-3.7493567377477888e-06	3.7493567377477888e-06	2.103765441334813e-06
0.6347703774475263	0.6347702674247557	1.1002277056082477e-07	1.1002277056082477e-07	1.7332688239680793e-07
-0.7646196858138489	-0.7646197332178417	4.740399284219876e-08	4.740399284219876e-08	6.199682498593103e-08
-2.4741450811711543	-2.474151242950029	6.1617788746914925e-06	6.1617788746914925e-06	2.490467887911719e-06
-1.6391768702106493	-1.639182461076416	5.590865766791353e-06	5.590865766791353e-06	3.4107763892940215e-06
3.377257592095826	3.3772655638131255	-7.971717299604109e-06	7.971717299604109e-06	2.3604113936293197e-06
-0.39184413110782124	-0.3918442639587738	1.3285095257220547e-07	1.3285095257220547e-07	3.3904030206247935e-07
1.3887392736920072	1.3887395944038872	-3.207118799419817e-07	3.207118799419817e-07	2.309374308176358e-07
-0.2753796547769686	-0.27537942196431686	-2.3281265171259946e-07	2.3281265171259946e-07	8.454242994136791e-07
0.22875849903796103	0.22875875356476172	-2.5452680069149025e-07	2.5452680069149025e-07	1.1126441280297661e-06
-0.4140306766839068	-0.41402979150007013	-8.851838366741305e-07	8.851838366741305e-07	2.137966789716713e-06
-6.4187259327057715	-6.418738238608057	1.2305902285625336e-05	1.2305902285625336e-05	1.9171876809574054e-06
0.7761688543262452	0.7761681067677273	7.475585178662314e-07	7.475585178662314e-07	9.631390305079312e-07
-3.3160260001169197	-3.3160323237098055	6.323592885770779e-06	6.323592885770779e-06	1.906979283500134e-06
0.5768515191948699	0.5768519440607633	-4.2486589346690806e-07	4.2486589346690806e-07	7.365255691098933e-07
5.896492493976184	5.89650328265634	-1.0788680156359476e-05	1.0788680156359476e-05	1.829677586697705e-06
0.09091108064753134	0.09091000401895144	1.076628579899097e-06	1.076628579899097e-06	1.1842655177241396e-05
0.48734866838916324	0.4873498146480415	-1.1462588782595873e-06	1.1462588782595873e-06	2.3520303893479884e-06
3.4998267206101477	3.499831586395885	-4.86578573744012e-06	4.86578573744012e-06	1.3902933276056126e-06
-3.574213994827251	-3.5742179666158336	3.971788582468605e-06	3.971788582468605e-06	1.1112341309772553e-06
4.63864464629541	4.638651350887812	-6.704592402151377e-06	6.704592402151377e-06	1.4453774568625143e-06
1.8812661373016955	1.8812665634868608	-4.261851653808435e-07	4.261851653808435e-07	2.2654166623767646e-07
-1.1677967802612408	-1.167796935988008	1.5572676725916779e-07	1.5572676725916779e-07	1.333509133535469e-07
-0.7048578080270158	-0.7048576389934169	-1.6903359889575142e-07	1.6903359889575142e-07	2.3981233799324347e-07
-0.6185943352994175	-0.6185937963891774	-5.38910240099888e-07	5.38910240099888e-07	8.711852167851486e-07
-0.6805295952313687	-0.6805303773944615	7.821630928495082e-07	7.821630928495082e-07	1.1493447137792528e-06
-4.287434221624743	-4.28744240434753	8.182722787353214e-06	8.182722787353214e-06	1.908536053120445e-06
-6.2395388941708	-6.239550957616302	1.2063445502086267e-05	1.2063445502086267e-05	1.9333873394645187e-06
