      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
reaction occured at step 1865 for id pairs: (array([  1, 654]),)
reaction occured at step 1898 for id pairs: (array([1, 3]),)
      1900   -31530.0034117748   -31454.4955935242      540.8832438519   -31530.0030429876       75.5078182506      1.64970247
reaction occured at step 1906 for id pairs: (array([  1, 654]),)
      1950   -31534.7851168495   -31454.4733868592      575.2949832596   -31534.7851168495       80.3117299902      2.62923413
      2000   -31531.9571480118   -31454.4656754129      555.0927048513   -31531.9571480118       77.4914725989      3.59143934
      2050   -31532.1408452068   -31454.4663849955      556.4034953851   -31532.1408452068       77.6744602113      2.80964779
      2100   -31534.3684153290   -31454.4723705810      572.3173156823   -31534.3684153290       79.8960447480      3.18013920
      2150   -31530.5521127392   -31454.4904941818      544.8502675764   -31530.5521127392       76.0616185574      3.59301039
      2200   -31533.6875367126   -31454.7670807262      565.3289053923   -31533.6874773317       78.9204559864      2.38866570
      2250   -31531.9829735381   -31454.7650521408      553.1331824508   -31531.9829735381       77.2179213973      2.43426797
      2300   -31532.2976103655   -31454.7688339834      555.3599220974   -31532.2976103654       77.5287763821      3.51454128
      2350   -31534.5038861127   -31454.7673842511      571.1744661618   -31534.5038861127       79.7365018617      2.08104151
      2400   -31531.1133394817   -31454.7544509923      546.9796937580   -31531.1133394817       76.3588884894      3.39398822
      2450   -31531.9633973485   -31454.7632327469      553.0059856454   -31531.9633973485       77.2001646016      3.91892004
      2500   -31535.1754685276   -31454.7615259359      576.0271602015   -31535.1754685276       80.4139425917      3.69357117
      2550   -31535.4211142491   -31454.7710974175      577.7182248306   -31535.4211142491       80.6500168316      3.07773046
      2600   -31533.9379603985   -31454.7813828686      567.0203088699   -31533.9379603985       79.1565775299      3.56877042
      2650   -31532.9693864334   -31454.7604883360      560.2318207712   -31532.9693864334       78.2088980974      3.82313833
      2700   -31535.0379051758   -31454.7660948174      575.0090279708   -31535.0379051758       80.2718103584      2.95928580
      2750   -31533.0960381894   -31454.8117030654      560.7721969146   -31533.0950271471       78.2843351240      1.80087833
      2800   -31535.1032783866   -31454.8400051484      574.9478742337   -31535.1032783866       80.2632732382      2.02524525
      2850   -31531.6016681381   -31454.8340739678      549.9073648206   -31531.6016681381       76.7675941703      4.27788314
      2900   -31533.9926733224   -31454.8334703846      567.0391153880   -31533.9926702340       79.1592029378      2.33559247
      2950   -31533.9680764841   -31454.8417771704      566.8034176903   -31533.9680764841       79.1262993137      2.75415965
      3000   -31530.7025049366   -31454.8349372052      543.4602282051   -31530.7025049366       75.8675677315      3.34820550
      3050   -31534.3349401276   -31454.8472438289      569.3922035683   -31534.3349400227       79.4876962987      1.96794523
      3100   -31533.7753245079   -31454.8477009715      565.3802485223   -31533.7753245079       78.9276235365      2.84275230
      3150   -31533.5923882090   -31454.8540672163      564.0242224010   -31533.5923882090       78.7383209927      3.07964868
      3200   -31532.6481401596   -31454.8601916307      557.2164433784   -31532.6412625736       77.7879485289      1.73166439
      3250   -31533.2804804654   -31454.8628517811      561.7270153029   -31533.2804804654       78.4176286843      2.65427475
      3300   -31533.9177726681   -31454.8709090615      566.2343978996   -31533.9177726681       79.0468636066      3.31830583
      3350   -31535.5956021790   -31454.8687004110      578.2689727498   -31535.5956021790       80.7269017680      3.63264860
      3400   -31534.3677971694   -31454.8664144763      569.4902429706   -31534.3658629002       79.5013826931      2.65103246
      3450   -31531.2925065798   -31454.8625735410      547.4886053810   -31531.2925065798       76.4299330388      1.89669127
      3500   -31535.1948346115   -31454.8730333223      575.3671267414   -31535.1948346115       80.3218012893      2.66542726
      3550   -31536.0451992309   -31454.8693552806      581.4848689247   -31536.0451992309       81.1758439503      2.64242341
      3600   -31533.6475620332   -31454.8685272560      564.3158664233   -31533.6475620332       78.7790347773      3.42432735
      3650   -31532.9906778976   -31454.8689193907      559.6076159476   -31532.9906778976       78.1217585069      3.46801497
      3700   -31534.0046094409   -31454.8793665654      566.7958501332   -31533.9412784325       79.1252428755      2.69622755
      3750   -31535.8230881834   -31454.6065163969      581.7766136029   -31535.5888775873       81.2165717865      2.09209441
reaction occured at step 3760 for id pairs: (array([1, 3]),)
reaction occured at step 3763 for id pairs: (array([  1, 654]),)
      3800   -31529.8956629959   -31453.6311367744      546.3037509126   -31529.8952258220       76.2645262216      1.59714208
      3850   -31534.0870469481   -31454.1634962071      572.5143486656   -31534.0870469481       79.9235507409      2.25300324
      3900   -31534.1186180395   -31454.2306967081      572.2591254182   -31534.0310568358       79.8879213315      2.80019467
      3950   -31533.5002541907   -31454.1680261930      568.2785414214   -31533.5002541907       79.3322279977      2.37672812
      4000   -31533.1144691598   -31454.1690128280      565.5079897343   -31533.1144691598       78.9454563319      3.01715578
      4050   -31530.8613374326   -31454.1620934164      549.4177538908   -31530.8613070175       76.6992440162      3.48821970
      4100   -31535.2324614632   -31454.1723530941      580.6558231645   -31535.2324614632       81.0601083691      2.44135674
      4150   -31532.4786695318   -31454.1682302495      560.9591881717   -31532.4786695318       78.3104392823      3.91875815
      4200   -31534.8650866041   -31454.1703039051      578.0388950356   -31534.8650772931       80.6947826990      3.07280177
      4250   -31532.0620645566   -31454.1615720955      558.0226264801   -31532.0620645565       77.9004924611      1.95673941
      4300   -31532.8142290856   -31454.1665032426      563.3752644569   -31532.8142290856       78.6477258430      3.23488676
      4350   -31535.2526420691   -31454.1733090908      580.7935343209   -31535.2526344925       81.0793329783      2.00774084
      4400   -31534.2479140833   -31454.1773793771      573.5672351842   -31534.2479140833       80.0705347061      2.66882752
      4450   -31532.3642113338   -31454.1705425011      560.1227293640   -31532.3642101397       78.1936688326      3.53621034
      4500   -31533.3335466411   -31454.1636878816      567.1154459663   -31533.3335465779       79.1698587595      2.03268347
      4550   -31530.5743878101   -31454.1605657693      547.3731978770   -31530.5743878101       76.4138220408      2.47190782
      4600   -31533.4802758736   -31454.1718845799      568.1077925630   -31533.4802758736       79.3083912937      3.59550794
      4650   -31531.8824712315   -31454.1622499487      556.7312945100   -31531.8824712315       77.7202212827      4.26039736
      4700   -31535.4941528370   -31454.1713830227      582.5373392484   -31535.4941528370       81.3227698143      3.79369586
      4750   -31530.1135452803   -31454.1665514252      544.0291793461   -31530.1135452803       75.9469938550      3.27657661
      4800   -31533.0782031748   -31454.1645425132      565.2802286139   -31533.0782031748       78.9136606616      3.03949144
      4850   -31531.9501181943   -31454.1712318696      557.1515283202   -31531.9501181943       77.7788863246      2.98229463
      4900   -31532.6518996831   -31454.1694030298      562.1916823834   -31532.6518996831       78.4824966533      4.18370818
      4950   -31537.9565744085   -31454.1742388764      600.1558841189   -31537.9565744085       83.7823355321      3.63888030
      5000   -31532.8880356427   -31454.1671520290      563.8993136646   -31532.8880356427       78.7208836137      4.64421918
      5050   -31534.1409139162   -31454.1689089670      572.8614394696   -31534.1409139162       79.9720049492      4.45289451
      5100   -31533.2106353006   -31454.1697843211      566.1913278004   -31533.2106353006       79.0408509796      3.12273147
      5150   -31531.6041855771   -31454.1222781533      555.0241868746   -31531.6041476841       77.4819074238      1.86807363
      5200   -31535.1217141976   -31454.1256916380      580.1967589065   -31535.1217141976       80.9960225596      2.28741719
      5250   -31534.5577099855   -31454.1246501139      576.1641025283   -31534.5577099855       80.4330598715      3.37264306
      5300   -31531.8744240083   -31454.1412632151      556.8239837776   -31531.8743166310       77.7331607932      1.98596247
      5350   -31532.8582342971   -31454.1441642400      563.8505062871   -31532.8582342971       78.7140700571      3.53298416
      5400   -31533.6157426334   -31454.1432128079      569.2835619543   -31533.6157426334       79.4725298255      3.62671257
