      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
     11450   -31399.7872270428   -31188.6696764604     1512.2930080438   -31399.7872270428      211.1175505824      4.17231148
     11500   -31396.0046258850   -31185.8896236115     1505.1114791110   -31396.0045593967      210.1150022735      3.30672534
     11550   -31404.6902452594   -31185.2335721528     1572.0284334110   -31404.6902452594      219.4566731066      3.82969003
     11600   -31398.9987564445   -31183.0353800039     1547.0049897970   -31398.9987564445      215.9633764406      6.09347928
     11650   -31402.9864163332   -31192.6779269208     1506.4974806364   -31402.9864163332      210.3084894123      2.44643066
     11700   -31397.8974490296   -31188.6356385856     1498.9998316670   -31397.8974490296      209.2618104439      6.28280623
     11750   -31404.7146770970   -31195.3818133795     1499.5088057833   -31404.7146769823      209.3328637175      3.19808385
     11800   -31404.6969689948   -31195.7520425633     1496.7299044394   -31404.6969689948      208.9449264316      3.03415689
     11850   -31397.6050384674   -31189.7371098845     1489.0150730016   -31397.6050384674      207.8679285828      6.22084722
     11900   -31394.7862751836   -31193.3469116798     1442.9654954368   -31394.7862751836      201.4393635038      3.13544798
     11950   -31400.6022388612   -31196.8012106749     1459.8827482988   -31400.6022388612      203.8010281863      3.16505904
     12000   -31400.5904364437   -31190.8763138442     1502.2398678857   -31400.5904364437      209.7141225995      6.32038052
     12050   -31402.0478920214   -31193.6543045747     1492.7805118400   -31402.0478919011      208.3935874467      4.61641299
     12100   -31404.7213110502   -31189.7590132056     1539.8339888211   -31404.7212984041      214.9622978446      2.62573683
     12150   -31395.5882364105   -31194.3102037123     1441.8098385595   -31395.5882170858      201.2780326982      2.72152413
     12200   -31404.3618021234   -31198.7954651839     1472.5281398219   -31404.3618021234      205.5663369396      2.51524897
     12250   -31404.7354140179   -31200.7246949463     1461.3848217117   -31404.7354140179      204.0107190717      3.86441038
     12300   -31400.0680985050   -31196.8110849593     1455.9858219890   -31400.0680985050      203.2570135457      6.01468045
     12350   -31402.0428064726   -31192.6227878327     1500.1331204341   -31402.0428064726      209.4200186399      4.01415308
     12400   -31405.2981667859   -31197.4256580697     1489.0478817549   -31405.2981667859      207.8725087162      3.73203297
     12450   -31401.5330390783   -31194.8899519934     1480.2411968921   -31401.5330390783      206.6430870849      3.49744531
     12500   -31400.8668934394   -31197.0005753356     1460.3504379121   -31400.8668934394      203.8663181038      4.84130004
     12550   -31403.1085167060   -31200.9657587240     1448.0041033040   -31403.1085167060      202.1427579820      3.62321416
     12600   -31407.0266275805   -31197.5854197897     1500.2849041422   -31407.0244090794      209.4412077908      3.96269372
     12650   -31406.5934411262   -31194.5260422205     1519.0970325034   -31406.5934411262      212.0673989057      3.09550874
     12700   -31402.3208536954   -31189.1651581388     1526.8928003653   -31402.3208536954      213.1556955566      5.88398589
     12750   -31401.1314959142   -31196.0859871454     1468.7973045649   -31401.1314959115      205.0455087688      3.10449694
     12800   -31405.0294198594   -31194.4220370577     1508.6385360898   -31405.0294198594      210.6073828018      3.17496691
     12850   -31408.1969237324   -31201.7763598906     1478.6472017756   -31408.1961484846      206.4205638418      3.16860190
     12900   -31404.2441158046   -31199.9803244793     1463.1976477821   -31404.2441097426      204.2637913252      2.59748727
     12950   -31406.1235229020   -31202.3475187333     1459.7034943863   -31406.1235229020      203.7760041687      3.13066656
     13000   -31403.8620057263   -31197.0554243092     1481.4123517050   -31403.8620057263      206.8065814171      5.94360838
     13050   -31401.6464829080   -31201.0005841048     1437.2816898252   -31401.6464355547      200.6458988033      2.22314379
     13100   -31400.4698335571   -31194.8518575811     1472.8980444251   -31400.4698335571      205.6179759760      4.43248220
     13150   -31405.4490617797   -31189.7906037557     1544.8207754184   -31405.4490617797      215.6584580240      6.13399756
     13200   -31396.2132702018   -31191.5282885431     1466.2147498400   -31396.2132702018      204.6849816587      6.21194952
     13250   -31404.7944894684   -31189.3890519003     1543.0083203890   -31404.7944894684      215.4054375681      5.99712025
     13300   -31396.1592469223   -31190.3297167148     1474.4134654980   -31396.1592468715      205.8295302074      2.51733166
