      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
        29        2.6227042610        4.3163504520     6551.3085684174        2.6227042610        1.6936461910      0.17666297
        30        2.4618443130        4.3768023419     7407.3800124941        2.4618443130        1.9149580290      0.17780279
        31        2.3085575908        4.3891661409     8048.1441129391        2.3085575910        2.0806085500      0.18529261
        32        2.1796050717        4.3994486879     8586.7287872446        2.1796050746        2.2198436162      0.18612150
        33        2.0878159219        4.3606618574     8791.7506803207        2.0878159628        2.2728459355      0.18031400
        34        2.0434918940        4.3588150090     8956.0595612190        2.0434923926        2.3153231150      0.18564524
        35        2.0519107581        4.4010409662     9086.8310881912        2.0519157549        2.3491302081      0.18066954
        36        2.1162826931        4.4105984715     8874.7996468743        2.1163228688        2.2943157784      0.17606687
        37        2.2352868514        4.3672236229     8246.6903139467        2.2355355576        2.1319367715      0.17689581
        38        2.4005655856        4.3454313278     7523.0680816323        2.4017223445        1.9448657422      0.19047181
        39        2.6009983963        4.3454654835     6747.8923501300        2.6051276449        1.7444670872      0.17650980
        40        2.8228147515        4.3021331943     5722.2527595545        2.8344547347        1.4793184429      0.19181522
        41        3.0458977925        4.2943228259     4829.1181842309        3.0722004370        1.2484250334      0.18400741
        42        3.2571084121        4.2711132519     3922.3414139004        3.3068232993        1.0140048398      0.18253051
        43        3.4430589679        4.2704719740     3200.5727910224        3.5237444853        0.8274130061      0.11682413
        44        3.5985523850        4.2501596692     2520.5266645156        3.7147800948        0.6516072843      0.19087763
        45        3.7177823483        4.2157988292     1926.4115825486        3.8690331159        0.4980164810      0.18516668
        46        3.7981147199        4.1981579460     1547.4345402465        3.9786177201        0.4000432261      0.19068780
        47        3.8414799093        4.2236821507     1478.4226083822        4.0423210493        0.3822022415      0.19133467
        48        3.8507396379        4.2011499944     1355.4462457596        4.0618984050        0.3504103565      0.19142462
        49        3.8262352237        4.2220709321     1531.1591533316        4.0361849563        0.3958357084      0.19227013
        50        3.7678577276        4.2552935547     1885.4838321160        3.9654281115        0.4874358271      0.18462613
        51        3.6756403818        4.2549153646     2240.7331462790        3.8507980713        0.5792749828      0.19112881
        52        3.5541400839        4.2273022458     2603.9045597903        3.7000432686        0.6731621619      0.17587503
        53        3.4081887634        4.2388441567     3213.1148904097        3.5217839525        0.8306553933      0.19244473
        54        3.2369843209        4.1935345294     3700.0972282811        3.3180133935        0.9565502085      0.19227217
        55        3.0501015288        4.1640027868     4308.7575757282        3.1027166102        1.1139012580      0.19217684
        56        2.8520162001        4.1693297462     5095.5905476353        2.8824263946        1.3173135461      0.19350625
        57        2.6486674801        4.1907463502     5965.0206568022        2.6638416219        1.5420788701      0.19224820
        58        2.4507045895        4.1323063828     6504.7188107521        2.4570572362        1.6816017933      0.19342724
        59        2.2748831083        4.0969427943     7048.0335838317        2.2771189177        1.8220596860      0.19104921
        60        2.1298696662        4.1252487342     7718.4621291476        2.1305200658        1.9953790680      0.19278155
        61        2.0215855337        4.1842345179     8365.4903226302        2.0217379498        2.1626489842      0.19300641
        62        1.9555837251        4.1458707960     8472.3990943312        1.9556122426        2.1902870709      0.19249533
        63        1.9348547079        4.1432500814     8542.4450571439        1.9348592184        2.2083953735      0.18464495
        64        1.9562365859        4.1390737038     8443.5814222758        1.9562372038        2.1828371179      0.18948484
        65        2.0141535247        4.0989606497     8064.3849074904        2.0141536021        2.0848071250      0.19220130
        66        2.0995665946        4.0370922117     7494.6752422787        2.0995666042        1.9375256171      0.19277540
        67        2.2011905409        3.9922883410     6928.2677972539        2.2011905422        1.7910978001      0.19336273
        68        2.3080376669        3.9766426136     6454.4448199762        2.3080376671        1.6686049466      0.19312984
        69        2.4102121170        3.9738033046     6048.2339226195        2.4102121170        1.5635911877      0.19240284
        70        2.4985288606        3.9303203461     5538.4104880083        2.4985288606        1.4317914855      0.19317153
        71        2.5640092230        3.9867913105     5503.5606196592        2.5640092230        1.4227820874      0.18414439
        72        2.6033152544        3.9693677311     5284.1209356457        2.6033152544        1.3660524767      0.19358947
        73        2.6123713706        3.9308913557     5100.2572568282        2.6123713706        1.3185199851      0.19289289
        74        2.5916246416        3.9030844028     5072.9471224041        2.5916246416        1.3114597612      0.19284310
        75        2.5444464371        3.8655745591     5110.3459690601        2.5444464371        1.3211281219      0.18393502
        76        2.4768503691        3.8613173670     5355.3514032034        2.4768503692        1.3844669978      0.19370070
        77        2.3956593524        3.8399280195     5586.6743267123        2.3956593524        1.4442686671      0.18456125
        78        2.3102176534        3.8411176518     5921.7788992649        2.3102176537        1.5308999984      0.18493847
        79        2.2293100523        3.8533803828     6282.1774276674        2.2293100536        1.6240703304      0.18446120
        80        2.1621536094        3.8454879807     6511.4207143222        2.1621536170        1.6833343714      0.18484697
        81        2.1176645602        3.8822670682     6825.7795472806        2.1176646075        1.7646025080      0.18383285
        82        2.1025115399        3.8666990165     6824.1741355305        2.1025118273        1.7641874765      0.19230534
        83        2.1218869004        3.8779752498     6792.8453483704        2.1218884903        1.7560883494      0.18376108
        84        2.1779295862        3.8325823159     6400.4752958443        2.1779373905        1.6546527296      0.19341020
        85        2.2683459674        3.8459940568     6102.6083849973        2.2683782614        1.5776480894      0.19310977
        86        2.3906421544        3.8709371118     5726.0300819413        2.3907561446        1.4802949573      0.19242430
        87        2.5397920412        3.8448810731     5048.3040691265        2.5401340641        1.3050890320      0.19217786
        88        2.7046828566        3.8303798392     4354.3854241940        2.7055386468        1.1256969826      0.19289597
        89        2.8755004121        3.8296086735     3690.6513658498        2.8773073800        0.9541082614      0.19414121
        90        3.0426538924        3.7721464075     2821.7998483746        3.0459203848        0.7294925151      0.19346441
        91        3.1895420265        3.7622551198     2215.3506531136        3.1945582384        0.5727130933      0.19330239
        92        3.3116177074        3.7980137239     1881.4616699877        3.3183383447        0.4863960165      0.19296427
        93        3.4072281339        3.7843415960     1458.7383530933        3.4152348178        0.3771134621      0.19261811
        94        3.4656139599        3.7972313300     1282.7518104968        3.4740406502        0.3316173700      0.19407623
        95        3.4857037285        3.7969175991     1203.8276397326        3.4935629965        0.3112138705      0.19224820
        96        3.4657595151        3.7962718176     1278.4772230619        3.4722409909        0.3305123025      0.18384778
        97        3.4072170950        3.8032622347     1531.9692689040        3.4119150986        0.3960451397      0.18551884
        98        3.3132637688        3.7997188729     1881.6902306667        3.3162163768        0.4864551041      0.12075027
        99        3.1913646373        3.8146293653     2410.8928859366        3.1929621867        0.6232647280      0.19333333
       100        3.0481477628        3.8203877407     2987.1542303768        3.0488734917        0.7722399779      0.18498001
       101        2.8950184493        3.8153648922     3560.0549686249        2.8952924462        0.9203464429      0.19334055
       102        2.7438125902        3.8150611410     4143.7697240112        2.7438979707        1.0712485507      0.18363723
       103        2.6046744118        3.8108762032     4665.7915764641        2.6046961062        1.2062017914      0.18513830
       104        2.4873062373        3.8199911237     5155.0494792553        2.4873107251        1.3326848863      0.19362463
       105        2.3990335938        3.7915503816     5386.4893461507        2.3990343455        1.3925167878      0.19376077
       106        2.3462581707        3.7808228494     5549.1376664446        2.3462582766        1.4345646788      0.19335603
       107        2.3308060244        3.7171362416     5362.5586493891        2.3308060371        1.3863302172      0.19268673
       108        2.3516421111        3.7577588922     5439.0964092886        2.3516421125        1.4061167811      0.19381881
       109        2.4065491221        3.7165509950     5067.3077646742        2.4065491223        1.3100018728      0.19345925
       110        2.4888278779        3.7219831101     4770.0520226277        2.4888278779        1.2331552322      0.19334365
       111        2.5921585489        3.7264456900     4387.6136030833        2.5921585489        1.1342871411      0.19403726
       112        2.7078963151        3.7146505484     3894.2948476057        2.7078963151        1.0067542333      0.19384058
       113        2.8253178033        3.6957412402     3366.9443778022        2.8253178033        0.8704234370      0.19342775
       114        2.9336570993        3.6978526083     2956.0368704079        2.9336570993        0.7641955090      0.50824362
       115        3.0247615113        3.7190264938     2685.5338219257        3.0247615113        0.6942649824      0.50315924
       116        3.0916018460        3.7490718770     2543.2047560559        3.0916018460        0.6574700311      0.46518728
       117        3.1277393825        3.7866013764     2548.5891023082        3.1277393825        0.6588619938      0.49892318
       118        3.1281391409        3.7540479638     2421.1206899746        3.1281391409        0.6259088229      0.44857756
       119        3.0909651451        3.7477044051     2540.3780103171        3.0909651451        0.6567392599      0.18438236
       120        3.0171288557        3.7672982463     2901.7814835460        3.0171288557        0.7501693906      0.18348660
       121        2.9089699621        3.7536913718     3267.5246098988        2.9089699621        0.8447214097      0.19403934
       122        2.7750255470        3.7840810357     3903.1964907290        2.7750255470        1.0090554887      0.18419821
       123        2.6206349455        3.8152594370     4621.0086315487        2.6206349455        1.1946244915      0.18504802
       124        2.4562780111        3.8241107791     5291.0074021982        2.4562780111        1.3678327680      0.18377738
       125        2.2947717914        3.8236905555     5914.1151515203        2.2947717918        1.5289187641      0.19269186
       126        2.1477230347        3.8686565710     6656.8606137345        2.1477230409        1.7209335364      0.18465577
       127        2.0239468168        3.8772562525     7168.9128760215        2.0239469198        1.8533094357      0.18623580
       128        1.9343502574        3.9048633176     7622.2762251216        1.9343517653        1.9705130602      0.19250812
       129        1.8857905374        3.9093108484     7827.3171942110        1.8858088459        2.0235203110      0.19428693
       130        1.8831246515        3.9140128833     7855.8175523804        1.8832969108        2.0308882318      0.19439115
       131        1.9270358599        3.8446020075     7417.4686544223        1.9282541632        1.9175661476      0.19375093
       132        2.0107630030        3.8498491225     7113.8946946519        2.0169876678        1.8390861195      0.19370277
       133        2.1217649026        3.7970525252     6480.2945354428        2.1458412004        1.6752876226      0.18399012
       134        2.2353087968        3.7734211655     5949.6775616642        2.3061645672        1.5381123686      0.18500268
       135        2.3267906171        3.7788927551     5616.9755106726        2.4930808173        1.4521021379      0.19331580
       136        2.3817054108        3.7085060261     5132.2881283150        2.7063865032        1.3268006153      0.19442922
       137        2.4036485678        3.6616179125     4866.0371867059        2.9412308959        1.2579693447      0.19215952
       138        2.4103747029        3.5709191340     4489.1812211017        3.2011479674        1.1605444311      0.19331219
       139        2.4111081103        3.5391915120     4363.6164950716        3.4817524686        1.1280834018      0.19332560
reaction occured at step 139 between IDs 1 and 2
       140        2.3995999520        3.5457919010     4433.6634039062        2.7602583969        1.1461919489      0.07985190
       141        2.3632574750        3.5519318772     4597.9926843541        2.5698773440        1.1886744022      0.18309075
       142        2.2962012633        3.5395808549     4809.6015661524        2.3996979057        1.2433795917      0.18361257
       143        2.2052858916        3.5061798059     5032.0766478358        2.2497151257        1.3008939143      0.18404759
       144        2.1062575654        3.4158250841     5065.6276097616        2.1223038721        1.3095675187      0.19261658
       145        2.0173292440        3.4544038841     5558.8466192542        2.0222324625        1.4370746401      0.19379600
       146        1.9473991190        3.4910696402     5971.1774314961        1.9485823798        1.5436705212      0.19383332
       147        1.9063008200        3.4925113154     6135.7292124170        1.9065239285        1.5862104954      0.19479553
       148        1.8992026226        3.4631266868     6049.5215452728        1.8992362792        1.5639240642      0.18445369
       149        1.9262098923        3.5036886211     6101.9532692840        1.9262141368        1.5774787287      0.19461037
       150        1.9859642179        3.5201715266     5934.5721320742        1.9859646608        1.5342073086      0.18448609
       151        2.0745735757        3.5052914823     5534.2577040398        2.0745736164        1.4307179066      0.18386317
       152        2.1849780454        3.5715255669     5363.3992189295        2.1849780490        1.3865475215      0.19348611
       153        2.3135415034        3.5821771120     4907.2960910444        2.3135415037        1.2686356086      0.18428344
       154        2.4499498397        3.5966639207     4435.6830988693        2.4499498397        1.1467140811      0.12185078
       155        2.5856741382        3.6093405182     3959.7138778695        2.5856741382        1.0236663800      0.19430203
       156        2.7120298243        3.6345969914     3568.6451033883        2.7120298243        0.9225671670      0.19440001
       157        2.8220164882        3.6483262867     3196.3053984161        2.8220164882        0.8263097985      0.19367172
       158        2.9082804545        3.6438543032     2845.3234704826        2.9082804545        0.7355738487      0.19414121
       159        2.9650161483        3.6659202985     2711.2152405338        2.9650161483        0.7009041502      0.19508076
       160        2.9905292293        3.6419236722     2519.7033584327        2.9905292293        0.6513944429      0.19376906
       161        2.9838264084        3.6710930038     2658.4628830407        2.9838264084        0.6872665955      0.19436717
       162        2.9468085984        3.6771188604     2824.9630307962        2.9468085984        0.7303102620      0.19368207
       163        2.8841886517        3.6943299128     3133.7627737547        2.8841886517        0.8101412611      0.19403570
       164        2.8017770950        3.7335923084     3604.4181035823        2.8017770950        0.9318152134      0.18433406
       165        2.7064606871        3.7327406807     3969.8237754178        2.7064606871        1.0262799937      0.19351555
       166        2.6090964123        3.7448012589     4393.0975266985        2.6090964123        1.1357048466      0.18312961
       167        2.5180219337        3.7709448443     4846.5167306317        2.5180219337        1.2529229107      0.18401768
       168        2.4414652042        3.7833768687     5190.7402103626        2.4414652043        1.3419116645      0.19383902
       169        2.3875224655        3.7887550085     5420.2033542222        2.3875224662        1.4012325430      0.18385757
       170        2.3620095681        3.8700383939     5833.3093537543        2.3620095732        1.5080288258      0.19409130
       171        2.3689872935        3.8784536439     5838.8699409065        2.3689873323        1.5094663504      0.19486362
       172        2.4106770158        3.8907873138     5725.3157885751        2.4106772748        1.4801102980      0.19448347
       173        2.4857103199        3.8443215419     5255.3369098066        2.4857117998        1.3586112220      0.18457676
       174        2.5876046886        3.9198068314     5153.1821459883        2.5876115685        1.3322021428      0.18411632
       175        2.7150771920        3.9097220355     4621.0873563512        2.7151048492        1.1946448435      0.18439972
       176        2.8566038016        3.8744297847     3937.1222394096        2.8566950719        1.0178259831      0.16307470
       177        3.0002259450        3.8877073216     3432.9273596315        3.0004715800        0.8874813766      0.17754016
       178        3.1392745716        3.8827254083     2875.7929859397        3.1398328012        0.7434508367      0.19286312
       179        3.2626340611        3.8901793784     2427.4509259317        3.2637064591        0.6275453173      0.19147317
       180        3.3627816558        3.8908495811     2042.6556280880        3.3645530122        0.5280679253      0.19349695
       181        3.4321715890        3.9070722197     1836.9955825126        3.4347050312        0.4749006307      0.18231655
       182        3.4668625582        3.9112342023     1718.9043232314        3.4700416544        0.4443716441      0.19310874
       183        3.4635813852        3.8886520222     1644.2447785525        3.4670872507        0.4250706370      0.18385430
       184        3.4227904673        3.8981165350     1838.6412443051        3.4261932176        0.4753260677      0.19309074
       185        3.3456798807        3.9260067555     2244.8020416346        3.3485863576        0.5803268748      0.19206276
       186        3.2352749517        3.9365895781     2712.8030316680        3.2374428178        0.7013146265      0.19218244
       187        3.0998495274        3.9758101848     3388.3632788324        3.1012572016        0.8759606575      0.19124581
       188        2.9457305721        3.9629770039     3934.8804375603        2.9465129835        1.0172464318      0.19212335
       189        2.7869709989        3.9690070122     4572.3142788168        2.7873460716        1.1820360133      0.19291856
       190        2.6319390798        3.9712867879     5180.8223951265        2.6320921685        1.3393477080      0.19222985
       191        2.4903309407        3.9565724867     5671.6691214764        2.4903839825        1.4662415461      0.19250709
       192        2.3709187195        4.0079440046     6332.2893731725        2.3709344363        1.6370252851      0.19349024
       193        2.2780036972        3.9891516723     6619.0084154011        2.2780075979        1.7111479751      0.19262477
       194        2.2180704140        4.0159300067     6954.4235494325        2.2180712604        1.7978595928      0.19289289
       195        2.1918780380        4.0390284190     7145.0886156170        2.1918781994        1.8471503810      0.19279437
       196        2.1989159794        4.0669158388     7225.7379077737        2.1989160074        1.8679998594      0.18400273
       197        2.2360029061        4.1127560940     7259.5972557073        2.2360029108        1.8767531878      0.19485838
       198        2.2979694462        4.1090464735     7005.5508108509        2.2979694470        1.8110770272      0.18237068
       199        2.3763097876        4.1056065285     6689.2108966269        2.3763097877        1.7292967409      0.18374617
       200        2.4616431788        4.0921801734     6307.1915730917        2.4616431789        1.6305369946      0.19298688
       201        2.5439333357        4.0929867640     5991.9994221123        2.5439333358        1.5490534283      0.18245699
       202        2.6142649248        4.0877029688     5699.5063869833        2.6142649248        1.4734380440      0.18337936
       203        2.6645031300        4.0729958188     5448.2868203186        2.6645031300        1.4084926888      0.18127823
       204        2.6884912584        4.0580776444     5297.7906918110        2.6884912584        1.3695863860      0.18310232
       205        2.6828062693        4.0282529489     5204.4142440921        2.6828062693        1.3454466797      0.19208873
       206        2.6469811047        4.0617607193     5472.6057077942        2.6469811047        1.4147796146      0.19329260
       207        2.5822450094        4.0206597298     5564.0302753425        2.5822450094        1.4384147204      0.19276412
       208        2.4950283913        3.9180220611     5504.3790561080        2.4950283913        1.4229936699      0.11327612
       209        2.3943454275        3.9755190903     6116.2458963280        2.3943454276        1.5811736628      0.18007835
       210        2.2833760732        3.9087790446     6287.3323073289        2.2833760738        1.6254029714      0.19260992
       211        2.1757670310        3.8894858799     6628.9529879805        2.1757670353        1.7137188488      0.19330549
       212        2.0791318181        3.8604364653     6890.3862331725        2.0791318509        1.7813046472      0.18375222
       213        2.0023940437        3.8708628441     7227.5518506232        2.0023942958        1.8684688004      0.18250615
       214        1.9524173003        3.8672175809     7406.7698152839        1.9524191616        1.9148002806      0.19290110
       215        1.9355715143        3.8652099437     7464.1662724605        1.9355838774        1.9296384294      0.18418463
       216        1.9555636764        3.8626617094     7376.9762248389        1.9556344501        1.9070980330      0.17838789
       217        2.0133814940        3.8286900329     7021.9190104030        2.0137203146        1.8153085389      0.18504944
       218        2.1059255108        3.7978867070     6544.7907249744        2.1072454795        1.6919611962      0.18382493
       219        2.2269047757        3.7174173912     5765.5537037616        2.2310930585        1.4905126155      0.18332138
       220        2.3644231483        3.7585482438     5392.7105506143        2.3751837434        1.3941250954      0.16297020
       221        2.5135941679        3.6994860337     4587.2293652138        2.5372553701        1.1858918658      0.18357862
