      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
        84        3.8967507709        4.0483220758      586.3033222281        4.0004894846        0.1515713049      0.22766418
        85        4.0004894846        4.0918640854      353.4523373241        4.0610067103        0.0913746007      0.22951993
        86        4.0610067103        4.1403033215      306.7326405647        4.0731949811        0.0792966112      0.22838948
        87        4.0731949811        4.1902808838      452.9079813416        4.0352986890        0.1170859027      0.22841395
        88        4.0352986890        4.2383423440      785.4070372013        3.9490251731        0.2030436550      0.22777507
        89        3.9490251731        4.2811912748     1284.8743969503        3.8194047939        0.3321661017      0.22824060
        90        3.8194047939        4.3159361529     1920.6668810125        3.6543962918        0.4965313591      0.22673332
        91        3.6543962918        4.3402987977     2653.1863549611        3.4642868886        0.6859025059      0.22233544
        92        3.4642868886        4.3527893373     3436.8770384662        3.2609099408        0.8885024487      0.22837580
        93        3.2609099408        4.3528129477     4223.6646373467        3.0567540385        1.0919030069      0.22916868
        94        3.0567540385        4.3407158581     4966.5804552274        2.8640193276        1.2839618196      0.21968360
        95        2.8640193276        4.3177561468     5623.2987327908        2.6936997515        1.4537368192      0.22222909
        96        2.6936997515        4.2860091514     6159.3208020975        2.5547586782        1.5923094000      0.22575870
        97        2.5547586782        4.2482124882     6550.5644060990        2.4534516828        1.6934538099      0.22018414
        98        2.4534516828        4.2075527530     6785.1582178266        2.3928604502        1.7541010702      0.22659438
        99        2.3928604502        4.1674203952     6864.2965899519        2.3726745214        1.7745599451      0.22934489
       100        2.3726745214        4.1311485189     6802.0734370589        2.3892307418        1.7584739975      0.22662060
       101        2.3892307418        4.1017423590     6624.2832124052        2.4358252597        1.7125116171      0.22789038
       102        2.4358252597        4.0816296772     6366.2485347379        2.5032732645        1.6458044174      0.22718533
       103        2.5032732645        4.0724414108     6069.8065375490        2.5806984924        1.5691681463      0.22878672
       104        2.5806984924        4.0748573794     5779.6580957100        2.6564747190        1.4941588870      0.22479382
       105        2.6564747190        4.0885099667     5539.3534010977        2.7192727966        1.4320352477      0.22582412
       106        2.7192727966        4.1119855154     5387.2472402295        2.7591123949        1.3927127188      0.22833623
       107        2.7591123949        4.1429188755     5352.7964115239        2.7683258408        1.3838064806      0.22907814
       108        2.7683258408        4.1781856153     5453.5749380117        2.7423351008        1.4098597745      0.22789325
       109        2.7423351008        4.2141780992     5693.3364823485        2.6801568461        1.4718429985      0.22858035
       110        2.6801568461        4.2471396761     6061.3533660105        2.5845768580        1.5669828300      0.22029925
       111        2.5845768580        4.2735205661     6533.1185733094        2.4619676759        1.6889437082      0.22546444
       112        2.4619676759        4.2903102832     7072.3369811533        2.3217632960        1.8283426073      0.23044967
       113        2.3217632960        4.2953036932     7633.9864743673        2.1756714358        1.9735403972      0.22023365
       114        2.1756714358        4.2872978859     8168.1265717575        2.0366754714        2.1116264501      0.22796708
       115        2.0366754714        4.2661764824     8624.0852157876        1.9179469568        2.2295010110      0.22760555
       116        1.9179469568        4.2329082773     8954.6600787988        1.8317538835        2.3149613204      0.22686178
       117        1.8317538835        4.1894631142     9120.0161916120        1.7884528193        2.3577092307      0.22710631
       118        1.7884528193        4.1386678484     9091.0273584713        1.7956160852        2.3502150291      0.22119953
       119        1.7956160852        4.0840053671     8851.8749607906        1.8573623839        2.2883892819      0.22972726
       120        1.8573623839        4.0293901560     8401.7690527499        1.9739082039        2.1720277720      0.22839164
       121        1.9739082039        3.9789098305     7755.6838056927        2.1413777973        2.0050016266      0.21940628
       122        2.1413777973        3.9365439659     6944.0049314804        2.3518926213        1.7951661686      0.22684402
       123        2.3518926213        3.9058557525     6010.9909794356        2.5939690194        1.5539631312      0.22937393
       124        2.5939690194        3.8896700927     5011.9898643340        2.8532266706        1.2957010732      0.22804239
       125        2.8532266706        3.8897543920     4009.4637112032        3.1134397875        1.0365277214      0.22984674
       126        3.1134397875        3.9065980320     3068.0696070588        3.3578025711        0.7931582446      0.22898260
       127        3.3578025711        3.9392851835     2249.2726292225        3.5703375770        0.5814826124      0.22886908
       128        3.5703375770        3.9855559116     1606.1344145155        3.7372546154        0.4152183346      0.22854576
       129        3.7372546154        4.0420328894     1178.9336690060        3.8480900056        0.3047782740      0.23062199
       130        3.8480900056        4.1045702423      992.1087305691        3.8965026518        0.2564802367      0.22801441
       131        3.8965026518        4.1686564457     1052.7366883003        3.8806635447        0.2721537940      0.22206704
       132        3.8806635447        4.2297945200     1350.4973838380        3.8032607624        0.3491309753      0.22944945
       133        3.8032607624        4.2838252858     1858.9044727782        3.6711762037        0.4805645234      0.22972217
       134        3.6711762037        4.3271809434     2537.5367622639        3.4949128923        0.6560047397      0.23026078
       135        3.4949128923        4.3570848364     3335.0262145385        3.2878011114        0.8621719441      0.22930934
       136        3.2878011114        4.3716728892     4192.5984913972        3.0651021890        1.0838717778      0.22919622
       137        3.0651021890        4.3701074464     5047.9800148074        2.8429773464        1.3050052573      0.22826504
       138        2.8429773464        4.3526004874     5839.4764334089        2.6374420547        1.5096231410      0.23025712
       139        2.6374420547        4.3204107547     6510.0062360873        2.4633132889        1.6829687001      0.22918969
       140        2.4633132889        4.2757612395     7010.8537734283        2.3332387742        1.8124479507      0.22894282
       141        2.3332387742        4.2217045544     7304.9035346576        2.2568523383        1.8884657802      0.22826144
       142        2.2568523383        4.1619236128     7369.1363818280        2.2401325981        1.9050712745      0.22872246
       143        2.2401325981        4.1004984809     7196.2084011663        2.2849867866        1.8603658828      0.22701810
       144        2.2849867866        4.0416298106     6794.9909230780        2.3891127964        1.7566430240      0.23063593
       145        2.3891127964        3.9893587850     6190.0208628061        2.5461400364        1.6002459886      0.22909551
       146        2.5461400364        3.9472907923     5419.8869880267        2.7460528090        1.4011507559      0.23067337
       147        2.7460528090        3.9183526597     4534.6531631507        2.9758525352        1.1722998508      0.25738232
       148        2.9758525352        3.9045838882     3592.4892124626        3.2204379243        0.9287313530      0.26553133
       149        3.2204379243        3.9069999649     2655.7375460306        3.4636225737        0.6865620406      0.26853591
       150        3.4636225737        3.9255167392     1786.6843856559        3.6892354627        0.4618941655      0.26750711
       151        3.6892354627        3.9589564542     1043.3261987951        3.8822197928        0.2697209915      0.26945239
       152        3.8822197928        4.0051261514      475.4224845590        4.0296560965        0.1229063586      0.25544648
       153        4.0296560965        4.0609644970      121.1061633987        4.1216435252        0.0313084005      0.26703993
       154        4.1216435252        4.1227510209        4.2839798694        4.1519757092        0.0011074957      0.26780265
       155        4.1519757092        4.1863601193      133.0046866167        4.1185625162        0.0343844102      0.26747848
       156        4.1185625162        4.2475399973      498.9066081735        4.0235752925        0.1289774810      0.26556636
       157        4.0235752925        4.3022039914     1077.7827107476        3.8732977825        0.2786286989      0.26535731
       158        3.8732977825        4.3467066719     1831.2252758415        3.6777026297        0.4734088894      0.26647930
       159        3.6777026297        4.3780957335     2709.2384267357        3.4497693865        0.7003931038      0.26320355
       160        3.4497693865        4.3943094383     3653.6399202748        3.2046048740        0.9445400517      0.26909324
       161        3.2046048740        4.3943200199     4602.0184563017        2.9584117358        1.1897151459      0.26736698
       162        2.9584117358        4.3781983490     5491.9736210695        2.7273912491        1.4197866132      0.26639409
       163        2.7273912491        4.3471102068     6265.3455853077        2.5266421237        1.6197189577      0.26692289
       164        2.5266421237        4.3032305015     6872.1429091936        2.3691433360        1.7765883778      0.22785886
       165        2.3691433360        4.2495938527     7273.8991462944        2.2648802814        1.8804505167      0.22995248
       166        2.2648802814        4.1898820936     7446.2310566464        2.2201828583        1.9250018122      0.22474224
       167        2.2201828583        4.1281737414     7380.4299194809        2.2373097571        1.9079908831      0.22498991
       168        2.2373097571        4.0686643999     7083.9880413946        2.3143146741        1.8313546428      0.22800365
       169        2.3143146741        4.0153884881     6580.0398642644        2.4451918036        1.7010738139      0.22744698
       170        2.4451918036        3.9719544036     5905.7747461191        2.6202844387        1.5267626000      0.22841251
       171        2.6202844387        3.9413097482     5109.9482732413        2.8269386083        1.3210253095      0.22534317
       172        2.8269386083        3.9255661444     4249.6762484020        3.0503253801        1.0986275361      0.21822378
