      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       141        2.2304224645        4.4705551344     8665.2102622580        2.2304224645        2.2401326699      0.01933725
       142        2.2445582007        4.4705558592     8610.5336589114        2.2445582007        2.2259976586      0.01876821
       143        2.2592818278        4.4705569221     8553.5843018218        2.2592818278        2.2112750942      0.01929679
       144        2.2745803704        4.4705584489     8494.4128701878        2.2745803704        2.1959780786      0.01914469
       145        2.2904385303        4.4705586625     8433.0716639250        2.2904385303        2.1801201321      0.01872699
       146        2.3068444605        4.4705596474     8369.6145745228        2.3068444605        2.1637151870      0.01932859
       147        2.3237830927        4.4705606701     8304.0970495364        2.3237830927        2.1467775774      0.01913559
       148        2.3412399957        4.4705620241     8236.5760477249        2.3412399957        2.1293220285      0.01875680
       149        2.3591989661        4.4705626113     8167.1099983554        2.3591989661        2.1113636452      0.02008496
       150        2.3776455463        4.4705634490     8095.7587611820        2.3776455463        2.0929179027      0.02013104
       151        2.3965639749        4.4705646105     8022.5835873821        2.3965639749        2.0740006356      0.02013848
       152        2.4159380696        4.4705660958     7947.6470731432        2.4159380696        2.0546280262      0.02013344
       153        2.4357509425        4.4705675352     7871.0131136188        2.4357509425        2.0348165927      0.02015186
       154        2.4559848703        4.4705680469     7792.7468542236        2.4559848703        2.0145831767      0.02005617
       155        2.4766243018        4.4705692340     7712.9146507164        2.4766243018        1.9939449322      0.02015079
       156        2.4976507207        4.4705700349     7631.5840205459        2.4976507207        1.9729193142      0.02017688
       157        2.5190474652        4.4705715297     7548.8235930772        2.5190474652        1.9515240644      0.01880893
       158        2.5407956786        4.4705728787     7464.7030610458        2.5407956786        1.9297772001      0.01935274
       159        2.5628771511        4.4705741502     7379.2931265623        2.5628771511        1.9076969991      0.00614102
       160        2.5852739468        4.4705759352     7292.6654554585        2.5852739468        1.8853019884      0.02014122
       161        2.6079660223        4.4705769519     7204.8926205580        2.6079660223        1.8626109297      0.02015500
       162        2.6309353124        4.4705781181     7116.0480503474        2.6309353124        1.8396428056      0.01957753
       163        2.6541625835        4.4705793910     7026.2059797587        2.6541625835        1.8164168075      0.01936515
       164        2.6776284395        4.4705807596     6935.4413927368        2.6776284395        1.7929523201      0.01880785
       165        2.7013129278        4.4705818355     6843.8299665381        2.7013129278        1.7692689077      0.01876738
       166        2.7251968491        4.4705831491     6751.4480195273        2.7251968491        1.7453862999      0.01918213
       167        2.7492600321        4.4705844096     6658.3724530907        2.7492600321        1.7213243775      0.01924212
       168        2.7734825902        4.4705857470     6564.6806939743        2.7734825902        1.6971031568      0.01876403
       169        2.7978442346        4.4705870105     6470.4506402050        2.7978442346        1.6727427759      0.01893082
       170        2.8223244837        4.4705879632     6375.7606008286        2.8223244837        1.6482634795      0.01935610
       171        2.8469037046        4.4705893085     6280.6892406737        2.8469037046        1.6236856039      0.02001772
       172        2.8715610265        4.4705905888     6185.3155213050        2.8715610265        1.5990295623      0.02010050
       173        2.8962763311        4.4705921603     6089.7186411074        2.8962763311        1.5743158291      0.02017469
       174        2.9210289630        4.4705938880     5993.9779771868        2.9210289630        1.5495649249      0.02016750
       175        2.9457977687        4.4705951693     5898.1730236441        2.9457977687        1.5247974005      0.02013898
       176        2.9705622987        4.4705961205     5802.3833325585        2.9705622987        1.5000338218      0.02018835
       177        2.9953027107        4.4705974658     5706.6884581925        2.9953027107        1.4752947552      0.02017784
       178        3.0199985497        4.4705993012     5611.1678949006        3.0199985497        1.4506007514      0.02017722
       179        3.0446276702        4.4705999993     5515.9010116480        3.0446276702        1.4259723291      0.02013909
       180        3.0691715685        4.4706015290     5420.9669981172        3.0691715685        1.4014299604      0.02003898
       181        3.0936091198        4.4706031755     5326.4448050478        3.0936091198        1.3769940557      0.02014575
       182        3.1179191915        4.4706041378     5232.4130779865        3.1179191915        1.3526849463      0.02018537
       183        3.1420833705        4.4706062413     5138.9501026336        3.1420833705        1.3285228708      0.02015102
       184        3.1660786551        4.4706066132     5046.1337409757        3.1660786551        1.3045279581      0.02015617
       185        3.1898884134        4.4706086259     4954.0413729998        3.1898884134        1.2807202124      0.02008897
       186        3.2134897422        4.4706092402     4862.7498365608        3.2134897422        1.2571194979      0.01928919
       187        3.2368653982        4.4706109214     4772.3353674747        3.2368653982        1.2337455232      0.01936997
       188        3.2599943548        4.4706121810     4682.8735424583        3.2599943548        1.2106178262      0.01898571
       189        3.2828571591        4.4706129175     4594.4392157410        3.2828571591        1.1877557584      0.01945414
       190        3.3054364099        4.4706148804     4507.1064652683        3.3054364099        1.1651784705      0.01937758
       191        3.3277107986        4.4706156947     4420.9485304041        3.3277107986        1.1429048962      0.01930002
       192        3.3496629672        4.4706167050     4336.0377547849        3.3496629672        1.1209537378      0.01919987
       193        3.3712744672        4.4706179197     4252.4455333794        3.3712744672        1.0993434525      0.01936277
       194        3.3925273127        4.4706195491     4170.2422523279        3.3925273127        1.0780922364      0.01902508
       195        3.4134027818        4.4706207921     4089.4972316573        3.4134027818        1.0572180103      0.01908862
       196        3.4338834091        4.4706218142     4010.2786714115        3.4338834091        1.0367384051      0.05208331
       197        3.4539517687        4.4706225173     3932.6535979803        3.4539517687        1.0166707486      0.05217968
       198        3.4735915684        4.4706236194     3856.6878098450        3.4735915684        0.9970320510      0.05227753
       199        3.4927859205        4.4706249119     3782.4458244905        3.4927859205        0.9778389915      0.05221276
       200        3.5115180704        4.4706259745     3709.9908254418        3.5115180704        0.9591079041      0.05188533
       201        3.5297719921        4.4706267572     3639.3846113251        3.5297719921        0.9408547651      0.05194482
       202        3.5475328752        4.4706280552     3570.6875463588        3.5475328752        0.9230951800      0.05227640
       203        3.5647848615        4.4706292317     3503.9585102202        3.5647848615        0.9058443702      0.05226924
       204        3.5815123831        4.4706295441     3439.2548492648        3.5815123831        0.8891171610      0.05214064
       205        3.5977023628        4.4706303321     3376.6323305424        3.5977023628        0.8729279693      0.05233907
       206        3.6133408268        4.4706316189     3316.1450966043        3.6133408268        0.8572907921      0.05217367
       207        3.6284134898        4.4706326842     3257.8456194563        3.6284134898        0.8422191943      0.05217592
       208        3.6429067689        4.4706330666     3201.7846557125        3.6429067689        0.8277262977      0.05216391
       209        3.6568094138        4.4706341838     3148.0112065412        3.6568094138        0.8138247700      0.05200259
       210        3.6701080093        4.4706348240     3096.5724768087        3.6701080093        0.8005268147      0.05195488
       211        3.6827914385        4.4706355987     3047.5138340122        3.6827914385        0.7878441601      0.05206834
       212        3.6948484240        4.4706364741     3000.8787711258        3.6948484240        0.7757880502      0.05221991
       213        3.7062676181        4.4706368526     2956.7088698818        3.7062676181        0.7643692345      0.05222931
       214        3.7170395193        4.4706374789     2915.0437654427        3.7170395193        0.7535979596      0.05225680
       215        3.7271544260        4.4706383862     2875.9211132336        3.7271544260        0.7434839602      0.05184302
       216        3.7366021409        4.4706385916     2839.3765560422        3.7366021409        0.7340364507      0.05218456
       217        3.7453748273        4.4706389447     2805.4436941002        3.7453748273        0.7252641174      0.05206909
       218        3.7534647259        4.4706398372     2774.1540566778        3.7534647259        0.7171751112      0.05246903
       219        3.7608636347        4.4706406753     2745.5370742507        3.7608636347        0.7097770406      0.05248575
       220        3.7675636901        4.4706406550     2719.6200532098        3.7675636901        0.7030769648      0.05176526
       221        3.7735596762        4.4706410642     2696.4281524481        3.7735596762        0.6970813879      0.05219584
       222        3.7788449361        4.4706411893     2675.9843614263        3.7788449361        0.6917962532      0.05199625
       223        3.7834147630        4.4706417006     2658.3094798778        3.7834147630        0.6872269376      0.05223157
       224        3.7872634798        4.4706417276     2643.4220994997        3.7872634798        0.6833782478      0.05220712
       225        3.7903878164        4.4706422311     2631.3385874836        3.7903878164        0.6802544147      0.05210166
       226        3.7927833912        4.4706424821     2622.0730718052        3.7927833912        0.6778590909      0.05223534
       227        3.7944477892        4.4706431357     2615.6374284633        3.7944477892        0.6761953465      0.05209042
       228        3.7953769666        4.4706426335     2612.0412708551        3.7953769666        0.6752656668      0.05213389
       229        3.7955707876        4.4706427374     2611.2919406312        3.7955707876        0.6750719498      0.05209604
       230        3.7950271253        4.4706426294     2613.3945002678        3.7950271253        0.6756155041      0.05231225
       231        3.7937462213        4.4706432693     2618.3517279903        3.7937462213        0.6768970480      0.05129957
       232        3.7917258866        4.4706425952     2626.1641151000        3.7917258866        0.6789167086      0.05199215
       233        3.7889690383        4.4706430594     2636.8298641652        3.7889690383        0.6816740212      0.05228847
       234        3.7854745211        4.4706424506     2650.3448895988        3.7854745211        0.6851679295      0.05210278
       235        3.7812460332        4.4706428197     2666.7028203651        3.7812460332        0.6893967865      0.05209230
       236        3.7762838641        4.4706422195     2685.8950043150        3.7762838641        0.6943583554      0.05206460
       237        3.7705926509        4.4706424625     2707.9105145136        3.7705926509        0.7000498115      0.05227527
       238        3.7641740985        4.4706418426     2732.7361581021        3.7641740985        0.7064677441      0.05227904
       239        3.7570332147        4.4706413741     2760.3564865234        3.7570332147        0.7136081594      0.05199998
       240        3.7491750998        4.4706415830     2790.7538058795        3.7491750998        0.7214664832      0.05226019
       241        3.7406032752        4.4706408402     2823.9081931189        3.7406032752        0.7300375650      0.05221878
       242        3.7313245204        4.4706402023     2859.7975112726        3.7313245204        0.7393156820      0.05217254
       243        3.7213452707        4.4706398139     2898.3974265531        3.7213452707        0.7492945432      0.00891733
       244        3.7106720086        4.4706393039     2939.6814280742        3.7106720086        0.7599672953      0.05243904
       245        3.6993122756        4.4706388027     2983.6208490972        3.6993122756        0.7713265272      0.05228357
