      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
        79        2.2586219486        4.1224817815     7209.7235883214        2.2586219491        1.8638598329      2.12413391
        80        2.0906313361        4.1217801875     7856.8256727882        2.0906313548        2.0311488514      1.94549775
        81        1.9743717755        4.1212827273     8304.6129639211        1.9743723705        2.1469109518      2.20296575
        82        1.9172995595        4.1210201233     8524.3621061896        1.9173129524        2.2037205638      1.92319623
        83        1.9230605698        4.1210656415     8502.2536208902        1.9232636225        2.1980050717      1.92141176
        84        1.9902397158        4.1217919525     8245.2028683806        1.9922636106        2.1315522366      2.27323568
        85        2.1075135123        4.1241742061     7800.7830403361        2.1208266717        2.0166606938      2.38248490
        86        2.2436621583        4.1288055610     7292.0520191946        2.3031615400        1.8851434027      2.58774540
        87        2.3460317407        4.1328748242     6911.8098371822        2.5346619906        1.7868430835      2.60289363
        88        2.3754419015        4.1305856466     6789.1914598361        2.8174672634        1.7551437451      2.60326760
reaction occured at step 88 between IDs 1 and 2
        89        2.3470809313        4.1192583478     6855.0805682788        3.1468602414        1.7721774165      0.82076409
        90        2.3180478744        4.1298236943     7008.2538582574        2.7494857764        1.8117758198      1.27401735
        91        2.2401372777        4.1317949411     7317.2502761754        2.4224817001        1.8916576634      2.34032656
        92        2.1028078284        4.1275875119     7832.1886593957        2.1591623771        2.0247796836      2.39785526
        93        1.9475174578        4.1228983172     8414.7393592834        1.9596950714        2.1753808594      2.37841936
        94        1.8278223158        4.1206088891     8868.8844241637        1.8295848340        2.2927865733      2.21420503
        95        1.7737791658        4.1200533057     9075.7833353326        1.7739457840        2.3462741398      2.34615995
        96        1.7941643676        4.1202142629     8997.5525527713        1.7941747042        2.3260498952      2.38240658
        97        1.8870732064        4.1207214514     8640.1274152506        1.8870736437        2.2336482450      2.44683073
        98        2.0449102214        4.1214923844     8032.5693697821        2.0449102350        2.0765821629      2.41954843
        99        2.2558367010        4.1224753236     7220.4724147686        2.2558367014        1.8666386226      2.37998139
       100        2.5046080238        4.1236141376     6262.5881848722        2.5046080239        1.6190061137      2.39650739
       101        2.7735247230        4.1248350414     5227.0957858053        2.7735247230        1.3513103184      2.31972773
       102        3.0435931673        4.1260566936     4187.1511373375        3.0435931673        1.0824635263      2.39357903
       103        3.2958063221        4.1271952647     3215.9523827695        3.2958063221        0.8313889426      2.41374673
       104        3.5124621817        4.1281709583     2381.6651938381        3.5124621817        0.6157087766      2.34996346
       105        3.6784170339        4.1289116993     1742.5892002775        3.6784170339        0.4504946654      2.36978725
       106        3.7821846756        4.1293645514     1342.9502024001        3.7821846756        0.3471798758      4.58370688
       107        3.8167721281        4.1294963729     1209.6700218813        3.8167721281        0.3127242449      4.75543423
       108        3.7801926955        4.1292973122     1350.3954243710        3.7801926955        0.3491046167      4.75262775
       109        3.6756084856        4.1287847382     1752.9620308360        3.6756084856        0.4531762526      4.71705650
       110        3.5110805748        4.1279977572     2386.3395109051        3.5110805748        0.6169171824      4.68776749
       111        3.2989624427        4.1269950772     3202.9696176926        3.2989624427        0.8280326344      1.05749556
       112        3.0549852649        4.1258508366     4142.2882966634        3.0549852649        1.0708655717      2.18839860
       113        2.7971111817        4.1246471991     5135.1327875808        2.7971111817        1.3275360174      2.10019047
       114        2.5442511950        4.1234691145     6108.6807517834        2.5442511950        1.5792179195      2.11780303
       115        2.3149380577        4.1223955651     6991.5498987242        2.3149380579        1.8074575074      1.87634487
       116        2.1260583979        4.1214984957     7718.6982026589        2.1260584026        1.9954400978      2.32568262
       117        1.9917140834        4.1208359609     8235.8018300993        1.9917142191        2.1291218775      2.29439277
       118        1.9222890009        4.1204499877     8502.8567267116        1.9222919820        2.1981609868      2.38366024
       119        1.9237450893        4.1203817283     8496.9602929415        1.9237913279        2.1966366390      2.38232828
       120        1.9969441538        4.1207396976     8215.1986750773        1.9974328978        2.1237955439      2.40589454
       121        2.1361047317        4.1218626507     7681.2459054502        2.1396014306        1.9857579190      2.39381620
       122        2.3250397938        4.1242009674     6959.4582831479        2.3422892037        1.7991611736      2.42700242
       123        2.5336238896        4.1274939288     6165.3576175671        2.5946288535        1.5938700392      2.42993171
       124        2.7232329785        4.1302068229     5442.4116746781        2.8860397864        1.4069738444      2.41833744
       125        2.8643052811        4.1307135605     4898.6804068338        3.2100672051        1.2664082794      2.39113105
       126        2.9510122910        4.1297630821     4559.6064862491        3.5658457565        1.1787507911      2.40222641
reaction occured at step 126 between IDs 1 and 3
       127        2.8492213724        3.9882449944     4405.9351089540        3.6413952166        1.1390236221      0.81934447
       128        2.9799173352        4.1317353964     4455.4261532762        3.3501325487        1.1518180612      1.30630235
       129        2.9017696339        4.1315550238     4757.0169052680        3.0793820380        1.2297853899      2.35576848
       130        2.7577640466        4.1290141749     5304.2263272771        2.8263571698        1.3712501284      2.35968006
       131        2.5746388335        4.1257588883     5999.9934813234        2.5948990609        1.5511200548      2.25941683
       132        2.3901382630        4.1232757832     6704.0676777933        2.3944784726        1.7331375202      2.42181218
       133        2.2360347642        4.1219180043     7294.9138348548        2.2366797313        1.8858832401      2.34153630
       134        2.1318494476        4.1212906336     7695.4934021732        2.1319141044        1.9894411860      2.36800644
       135        2.0875504032        4.1210544970     7865.9361470377        2.0875547449        2.0335040939      2.06377098
       136        2.1071035030        4.1211015492     7790.4834710197        2.1071037015        2.0139980462      2.23910449
       137        2.1898812708        4.1214111765     7471.4828211924        2.1898812772        1.9315299057      2.14665679
       138        2.3310265465        4.1219644924     6927.6494541361        2.3310265466        1.7909379459      2.22610643
       139        2.5217803578        4.1227252607     6192.7243812123        2.5217803578        1.6009449029      2.12887570
       140        2.7500463190        4.1236474698     5313.3204780569        2.7500463190        1.3736011509      2.22405711
       141        3.0011686147        4.1246671819     4345.8815832333        3.0011686147        1.1234985672      2.05156174
       142        3.2589159542        4.1257180745     3352.9365152640        3.2589159542        0.8668021203      3.68823842
       143        3.5065635221        4.1267288727     2398.9039721409        3.5065635221        0.6201653506      4.47530553
       144        3.7280251096        4.1276305898     1545.7412652853        3.7280251096        0.3996054802      4.67959537
       145        3.9089450271        4.1283624871      848.7436709260        3.9089450271        0.2194174599      4.73740592
       146        4.0376716043        4.1288751454      352.7906495662        4.0376716043        0.0912035410      4.68473745
       147        4.1060465119        4.1291331348       89.3029436981        4.1060465119        0.0230866229      4.68564605
       148        4.1099577244        4.1291199682       74.1227845627        4.1099577244        0.0191622438      4.74174505
       149        4.0496113457        4.1288381419      306.4625845721        4.0496113457        0.0792267962      4.72258898
       150        3.9295062870        4.1283061739      768.9914274723        3.9295062870        0.1987998868      4.65973853
       151        3.7581234894        4.1275617138     1429.0492418177        3.7581234894        0.3694382244      4.57907336
       152        3.5473378938        4.1266563090     2240.9011500233        3.5473378938        0.5793184152      4.72443603
       153        3.3116028258        4.1256507697     3148.8744805706        3.3116028258        0.8140479439      4.76637992
       154        3.0669665426        4.1246148951     4091.1618679725        3.0669665426        1.0576483525      4.81194882
       155        2.8299752013        4.1236183988     5004.0296543473        2.8299752013        1.2936431974      4.54433338
       156        2.6165524926        4.1227290167     5826.1443393018        2.6165524926        1.5061765242      4.20842952
       157        2.4409199079        4.1220056341     6502.7225760846        2.4409199080        1.6810857262      1.21905293
       158        2.3146423348        4.1214983992     6989.2234161319        2.3146423355        1.8068560644      2.34844058
       159        2.2458467552        4.1212394309     7254.3345657786        2.2458467771        1.8753926757      2.38224997
       160        2.2386869241        4.1212462792     7282.0564882869        2.2386873940        1.8825593551      2.39952237
       161        2.2930640084        4.1215193892     7072.7732078371        2.2930711808        1.8284553808      2.39326288
       162        2.4046008087        4.1220582259     6643.4143994361        2.4046771839        1.7174574171      2.36422146
       163        2.5646889121        4.1228936538     6027.3982426283        2.5652564480        1.5582047416      2.32352044
       164        2.7602495836        4.1241123543     5275.6507843213        2.7632421288        1.3638627707      2.38373863
       165        2.9731998054        4.1257337392     4458.1952688815        2.9847421903        1.1525339338      2.40381988
       166        3.1811686089        4.1275118111     3660.6148100432        3.2150824906        0.9463432023      2.43548416
       167        3.3613313913        4.1289918633     2969.4399307696        3.4408299363        0.7676604720      2.42092234
       168        3.4960350408        4.1298592376     2451.7386886602        3.6518114001        0.6338241968      2.37374556
       169        3.5761754856        4.1300990851     2142.6697278424        3.8423746159        0.5539235994      2.35202249
       170        3.6006794481        4.1298712232     2047.0028679856        4.0115690849        0.5291917751      2.37219170
       171        3.5738777743        4.1293658056     2148.7212139382        4.1624556839        0.5554880314      2.39144663
       172        3.5028368276        4.1287784561     2421.2475876211        4.3010746144        0.6259416285      2.42326969
reaction occured at step 172 between IDs 1 and 2
       173        3.2030432065        3.9361722157     2835.8664196568        3.9892688762        0.7331290092      0.75640874
       174        3.2571821355        4.1279748541     3368.3728212809        3.6776508266        0.8707927186      1.15261483
       175        3.0930882555        4.1277687402     4002.3182885322        3.3707552685        1.0346804846      1.85473739
       176        2.9057110694        4.1274121615     4725.7454803243        3.0719640722        1.2217010920      1.65844980
       177        2.6994576669        4.1266081534     5520.4583223374        2.7866709669        1.4271504864      2.06001686
       178        2.4839553687        4.1252922567     6348.9673789449        2.5225406548        1.6413368880      2.11718439
       179        2.2753102128        4.1237722602     7150.1623620627        2.2891660674        1.8484620474      2.13615412
       180        2.0928450088        4.1225239313     7851.1397403303        2.0967503390        2.0296789225      2.32979437
       181        1.9533335386        4.1218096286     8388.0305488528        1.9541777190        2.1684760900      2.42838481
       182        1.8671873100        4.1215972895     8720.4372991852        1.8673261549        2.2544099795      2.50570694
       183        1.8381063695        4.1217556429     8833.5398102697        1.8381239392        2.2836492735      2.41761143
       184        1.8643193802        4.1221956685     8733.8455652913        1.8643211476        2.2578762884      2.41720828
       185        1.9397106268        4.1228592666     8444.7864411450        1.9397107762        2.1831486398      2.43818789
       186        2.0546760646        4.1236938897     8003.3092377590        2.0546760761        2.0690178251      2.39634892
       187        2.1969710892        4.1246325815     7456.5191471270        2.1969710900        1.9276614923      2.39255185
       188        2.3527172393        4.1256036732     6857.8231669808        2.3527172394        1.7728864339      2.40925350
       189        2.5075211485        4.1265272850     6262.5882729985        2.5075211485        1.6190061365      2.40079410
       190        2.6476670363        4.1273276303     5723.5762574770        2.6476670363        1.4796605939      2.35937280
       191        2.7612645915        4.1279358106     5286.5143354418        2.7612645915        1.3666712191      2.28845231
       192        2.8392650683        4.1282989610     4986.2000880981        2.8392650683        1.2890338928      2.40246530
       193        2.8762379228        4.1283885676     4843.5294763250        2.8762379228        1.2521506448      2.42059893
       194        2.8708151643        4.1281977459     4863.7674884007        2.8708151643        1.2573825816      2.45395541
       195        2.8257729064        4.1277469775     5036.2548760749        2.8257729064        1.3019740711      2.41117712
       196        2.7477264319        4.1270821110     5335.5799621953        2.7477264319        1.3793556791      2.41632182
       197        2.6464749873        4.1262643379     5724.0743100845        2.6464749873        1.4797893506      2.41463130
       198        2.5340842769        4.1253670874     6155.3497814536        2.5340842769        1.5912828106      2.41479220
       199        2.4237911855        4.1244682072     6578.5050049351        2.4237911855        1.7006770216      2.43687624
       200        2.3288394621        4.1236418201     6942.5976506214        2.3288394623        1.7948023580      2.48074935
       201        2.2613503578        4.1229537749     7200.9953922517        2.2613503590        1.8616034171      2.33294406
       202        2.2313122994        4.1224571437     7315.2666055449        2.2313123096        1.8911448443      2.37079497
       203        2.2457619773        4.1221891591     7258.3362094054        2.2457620524        1.8764271818      2.37428989
       204        2.3082091591        4.1221691838     7016.7027303400        2.3082096411        1.8139600247      2.40589454
       205        2.4183374238        4.1223961512     6591.5860121919        2.4183400288        1.7040587274      2.05878801
       206        2.5720026914        4.1228529410     5998.9498294497        2.5720143061        1.5508502496      2.32247807
       207        2.7615118395        4.1235041442     5268.4155069414        2.7615541830        1.3619923047      2.02473944
       208        2.9761748982        4.1242997344     4441.1401373957        2.9763010801        1.1481248363      1.88199665
       209        3.2030944111        4.1251783129     3566.7757518676        3.2034035349        0.9220839017      1.95167959
       210        3.4281436035        4.1260685789     2699.6912904790        3.4287720581        0.6979249753      2.02225371
       211        3.6370641583        4.1268997848     1894.7666602958        3.6381359895        0.4898356265      2.02343932
       212        3.8165594021        4.1276122520     1203.2047848507        3.8181088067        0.3110528499      1.81148646
       213        3.9552524252        4.1281544817      668.8142601812        3.9571664228        0.1729020565      2.15450574
       214        4.0444662798        4.1284948862      325.0367945566        4.0464966532        0.0840286064      2.16125162
       215        4.0787750693        4.1286073325      192.7595826136        4.0806261509        0.0498322632      2.27423431
       216        4.0563919298        4.1284797525      278.8478332757        4.0578371124        0.0720878227      2.38303325
       217        3.9793575305        4.1281133789      575.4126626794        3.9803159810        0.1487558484      2.43319479
       218        3.8535023928        4.1275295379     1059.9831255879        3.8540358453        0.2740271450      2.42594635
       219        3.6881110229        4.1267688188     1696.8021966470        3.6883563763        0.4386577959      2.47659570
       220        3.4952757586        4.1258885624     2439.3164801016        3.4953673892        0.6306128038      2.45071932
       221        3.2889933717        4.1249584548     3233.6536643851        3.2890206633        0.8359650831      2.44311916
       222        3.0841015826        4.1240451565     4022.6768038351        3.0841079598        1.0399435739      2.37662556
       223        2.8951936442        4.1232146578     4750.1920009402        2.8951947987        1.2280210136      2.45088506
       224        2.7355665650        4.1225257013     5364.9914146438        2.7355667259        1.3869591364      2.43156215
       225        2.6162779298        4.1220276875     5824.4935346792        2.6162779471        1.5057497577      2.41728890
       226        2.5453617850        4.1217573330     6097.7633437044        2.5453617865        1.5763955480      2.34638781
       227        2.5272561582        4.1217347037     6167.7114221233        2.5272561583        1.5944785455      2.41648295
       228        2.5624841144        4.1219608161     6032.3183982238        2.5624841144        1.5594767017      2.43769585
       229        2.6476162699        4.1224229564     5704.8005263458        2.6476162699        1.4748066865      4.67627415
       230        2.7754984423        4.1230887318     5212.7060876970        2.7754984423        1.3475902895      4.78305109
       231        2.9357532905        4.1239134626     4596.0035557096        2.9357532905        1.1881601721      4.81898757
       232        3.1155016998        4.1248392426     3904.2875234743        3.1155016998        1.0093375428      4.85286730
       233        3.3002726239        4.1258015769     3193.2849564704        3.3002726239        0.8255289530      4.52560556
       234        3.4750285569        4.1267299767     2520.8907965878        3.4750285569        0.6517014198      4.77297156
       235        3.6252544076        4.1275585594     1942.9970147069        3.6252544076        0.5023041517      4.73864486
       236        3.7380136605        4.1282245134     1509.4012657947        3.7380136605        0.3902108530      4.71521522
       237        3.8029177152        4.1286761799     1260.0885782400        3.8029177152        0.3257584647      4.77832101
       238        3.8129224112        4.1288777160     1222.1683052783        3.8129224112        0.3159553047      4.81930801
       239        3.7648870670        4.1288098889     1407.7147361127        3.7648870670        0.3639228218      4.72967718
       240        3.6598542000        4.1284740501     1812.7004656786        3.6598542000        0.4686198501      4.80907525
       241        3.5030163814        4.1278928958     2417.1275467353        3.5030163814        0.6248765143      4.82733270
       242        3.3033687747        4.1271074354     3186.3598045001        3.3033687747        0.8237386607      4.76669340
       243        3.0730770017        4.1261730341     4073.5527273464        3.0730770017        1.0530960324      4.80397515
       244        2.8266130148        4.1251550720     5022.9792684250        2.8266130148        1.2985420571      1.24365238
       245        2.5797303804        4.1241237446     5973.9735095616        2.5797303804        1.5443933641      2.38821580
       246        2.3483649249        4.1231498054     6865.1666779946        2.3483649250        1.7747848805      2.41866025
       247        2.1475432688        4.1222955319     7638.6741757983        2.1475432719        1.9747522631      2.43058363
       248        1.9903941443        4.1216114048     8243.9071245861        1.9903942599        2.1312172606      2.42237878
       249        1.8873293338        4.1211358555     8640.7396562921        1.8873324872        2.2338065218      2.42448562
       250        1.8454032754        4.1209112655     8802.0479559297        1.8454630074        2.2755079902      2.41728890
       251        1.8675027456        4.1211416826     8717.4547767018        1.8682542131        2.2536389369      2.30292238
       252        1.9493103331        4.1226173053     8406.7172145636        1.9554961528        2.1733069723      2.37188118
       253        2.0700727424        4.1265767785     7954.9037951133        2.1038625465        2.0565040360      2.41109691
       254        2.1823454449        4.1319346487     7541.3392265686        2.3092570766        1.9495892038      2.34676768
       255        2.2315370296        4.1320141546     7351.3654382358        2.5721941428        1.9004771250      2.38264154
       256        2.2199616606        4.1263028152     7374.0484918455        2.9021902580        1.9063411546      2.40989437
reaction occured at step 256 between IDs 1 and 3
       257        1.9583560610        3.8884200814     7465.8125302059        2.7254433664        1.9300640204      0.75817326
       258        2.1525643777        4.1323222874     7658.0368591538        2.3877140752        1.9797579097      1.11243819
       259        2.0452544097        4.1290804482     8060.5899002508        2.1213158058        2.0838260386      1.90189916
       260        1.9052026372        4.1237175753     8581.5892367615        1.9223337489        2.2185149381      1.88028779
       261        1.7912498342        4.1208852037     9011.4217709542        1.7938301591        2.3296353695      2.32195723
       262        1.7395351395        4.1201748982     9208.7153341740        1.7397882655        2.3806397587      2.31913392
       263        1.7610040943        4.1203329949     9126.2813473174        1.7610203159        2.3593289005      2.32389294
       264        1.8539891869        4.1208552769     8768.6196314587        1.8539898919        2.2668660900      2.38735048
       265        2.0108199369        4.1216303484     8164.9699970032        2.0108199592        2.1108104115      2.42019478
       266        2.2196987783        4.1226095393     7360.7791521472        2.2196987789        1.9029107610      2.41141779
       267        2.4655588152        4.1237345142     6414.1027345377        2.4655588152        1.6581756990      2.41640238
       268        2.7310074918        4.1249355384     5391.9483325711        2.7310074918        1.3939280466      2.42919872
       269        2.9974523057        4.1261324661     4365.9248580488        2.9974523057        1.1286801604      2.40437809
       270        3.2463582877        4.1272428148     3407.4096356776        3.2463582877        0.8808845272      2.39231493
       271        3.4605387892        4.1281881423     2582.5800873240        3.4605387892        0.6676493531      2.39310484
       272        3.6253796297        4.1288985523     1947.6959528835        3.6253796297        0.5035189226      2.42692115
       273        3.7299040662        4.1293230704     1545.0199449526        3.7299040662        0.3994190042      4.74329667
       274        3.7675730729        4.1294312406     1399.7283063000        3.7675730729        0.3618581677      4.36611886
       275        3.7367612800        4.1292174937     1518.0866990161        3.7367612800        0.3924562137      4.74795762
       276        3.6408562975        4.1286984913     1887.0557270963        3.6408562975        0.4878421938      4.69718556
       277        3.4879865313        4.1279165978     2475.3572206435        3.4879865313        0.6399300665      4.78368247
       278        3.2903867671        4.1269319220     3235.8974796670        3.2903867671        0.8365451549      4.28202606
       279        3.0634733376        4.1258178904     4109.3275613640        3.0634733376        1.0623445529      1.31333260
       280        2.8247024176        4.1246554317     5028.4370873291        2.8247024176        1.2999530141      2.35469698
       281        2.5923041391        4.1235280343     5923.0317868248        2.5923041391        1.5312238952      2.40813281
       282        2.3839818577        4.1225134587     6724.9328902588        2.3839818577        1.7385316010      2.33730766
       283        2.2156756099        4.1216813848     7372.7511870045        2.2156756110        1.9060057750      2.38648578
       284        2.1004597762        4.1210864155     7816.1239853535        2.1004598061        2.0206266394      2.40829284
       285        2.0476553766        4.1207698805     8019.1558809062        2.0476559852        2.0731145039      1.71143529
       286        2.0621843524        4.1207536556     7962.8925958950        2.0621934584        2.0585693031      1.70507383
       287        2.1441804804        4.1210615777     7646.9088646424        2.1442772576        1.9768810973      1.99136095
       288        2.2886416719        4.1217636190     7090.8242719670        2.2893642788        1.8331219471      2.13489567
       289        2.4846676901        4.1229942881     6337.3230705080        2.4884954043        1.6383265980      2.34365637
       290        2.7143665681        4.1247889100     5455.7510435112        2.7291419595        1.4104223419      2.25092621
       291        2.9535419798        4.1268102733     4538.3992625850        2.9967895208        1.1732682935      2.37545715
       292        3.1766240206        4.1284824833     3681.9487658301        3.2772572462        0.9518584627      2.31446825
       293        3.3635979009        4.1294617204     2962.4901764222        3.5590403932        0.7658638195      2.23896615
       294        3.5034845450        4.1298361836     2422.8335753691        3.8347698959        0.6263516385      2.36452999
       295        3.5926413533        4.1298883267     2078.1617311388        4.1014264667        0.5372469734      2.35538569
       296        3.6309671462        4.1298604777     1929.8033878950        4.3598995774        0.4988933315      2.34214164
reaction occured at step 296 between IDs 1 and 2
       297        3.4565195575        3.9673902776     1976.1339431517        4.2476716977        0.5108707201      0.07227636
       298        3.5566655589        4.1298645758     2217.2302874617        3.9838973340        0.5731990169      1.21954523
       299        3.4436567314        4.1297051866     2653.7509114282        3.7113932876        0.6860484552      1.76078842
       300        3.2812357593        4.1290991553     3279.6783416961        3.4309750387        0.8478633960      1.89866065
       301        3.0758189065        4.1278117321     4069.2853380191        3.1475697574        1.0519928257      1.79280118
       302        2.8423434961        4.1259238589     4965.1049159565        2.8704496567        1.2835803628      1.89930747
       303        2.6039501888        4.1239364790     5879.5628389888        2.6125223670        1.5199862902      1.75933521
       304        2.3864369121        4.1223746909     6714.8995491954        2.3883836681        1.7359377788      1.80184897
       305        2.2115509828        4.1213980585     7387.6099849558        2.2118689998        1.9098470757      2.08851031
       306        2.0939701091        4.1208878124     7840.4588797455        2.0940067506        2.0269177033      2.13238322
