      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       236        2.1278322246        4.3188205489     8475.1116609575        2.1278322246        2.1909883244      2.74048373
       237        2.1831229493        4.3187125265     8260.8199814422        2.1831229493        2.1355895772      2.70822708
       238        2.2371212738        4.3185407679     8051.2809811354        2.2371212738        2.0814194941      2.75779358
       239        2.2921164902        4.3183306279     7837.7373692716        2.2921164902        2.0262141376      2.72892703
       240        2.3508724725        4.3181124624     7609.6154383163        2.3508724725        1.9672399899      2.70146383
       241        2.4161997494        4.3179127901     7356.1461683267        2.4161997494        1.9017130407      2.70994852
       242        2.4905535257        4.3177585890     7067.9367692342        2.4905535257        1.8272050633      2.74629886
       243        2.5756723731        4.3176685646     6738.3345091528        2.5756723731        1.7419961914      2.73428050
       244        2.6723119062        4.3176535894     6364.4586009846        2.6723119062        1.6453416832      2.68485175
       245        2.7800852779        4.3177169213     5947.8180354821        2.7800852779        1.5376316434      3.45246383
       246        2.8974211990        4.3178550965     5494.4774257626        2.8974211990        1.4204338975      4.21356742
       247        3.0216364338        4.3180576430     5014.7754714035        3.0216364338        1.2964212092      4.32082825
       248        3.1491127183        4.3183064802     4522.6382885568        3.1491127183        1.1691937619      3.99545607
       249        3.2755648621        4.3185806740     4034.5607375494        3.2755648621        1.0430158119      4.19527513
       250        3.3963680475        4.3188593239     3568.3515456824        3.3963680475        0.9224912764      4.65704383
       251        3.5069110995        4.3191176964     3141.7518404487        3.5069110995        0.8122065969      4.41183182
       252        3.6029639522        4.3193345608     2771.0421049294        3.6029639522        0.7163706086      4.57647112
       253        3.6810120302        4.3194923252     2469.7492603933        3.6810120302        0.6384802950      4.23622498
       254        3.7385373812        4.3195757829     2247.5543476748        3.7385373812        0.5810384018      3.55892822
       255        3.7742334428        4.3195777996     2109.4837733608        3.7742334428        0.5453443568      4.13708392
       256        3.7881248057        4.3194988329     2055.4441866145        3.7881248057        0.5313740272      4.66183657
       257        3.7815834491        4.3193403513     2080.1342215992        3.7815834491        0.5377569022      4.65375453
       258        3.7572629851        4.3191151308     2173.3386794936        3.7572629851        0.5618521457      4.51264387
       259        3.7189184079        4.3188360541     2320.5824429997        3.7189184079        0.5999176461      4.25263000
       260        3.6711668748        4.3185263618     2504.0954696163        3.6711668748        0.6473594870      4.94761234
       261        3.6191605186        4.3182040736     2704.0181449246        3.6191605186        0.6990435550      4.90807700
       262        3.5682488859        4.3178955274     2899.7594021951        3.5682488859        0.7496466416      4.98607410
       263        3.5235985368        4.3176201956     3071.4094386303        3.5235985368        0.7940216588      4.85904888
       264        3.4898480815        4.3173987588     3201.1053265219        3.4898480815        0.8275506773      4.60175067
       265        3.4707870138        4.3172475447     3274.2518235418        3.4707870138        0.8464605310      4.29904343
       266        3.4690986120        4.3171770228     3280.5100548632        3.4690986120        0.8480784107      4.87015006
       267        3.4861843909        4.3171937223     3214.4839825758        3.4861843909        0.8310093314      4.97102696
       268        3.5220707175        4.3172936944     3076.0563391492        3.5220707175        0.7952229769      4.94862578
       269        3.5754285371        4.3174725501     2870.3511551552        3.5754285371        0.7420440130      4.90243325
       270        3.6436706196        4.3177175023     2607.3268085335        3.6436706196        0.6740468827      4.07177377
       271        3.7231484421        4.3180114370     2301.0302011145        3.7231484421        0.5948629949      4.94356273
       272        3.8094182373        4.3183328135     1968.5672491752        3.8094182373        0.5089145761      4.93078258
       273        3.8975659984        4.3186606704     1628.8650766748        3.8975659984        0.4210946720      5.01922252
       274        3.9825550098        4.3189716236     1301.3160931716        3.9825550098        0.3364166138      5.02165684
       275        4.0595865047        4.3192448557     1004.4022113823        4.0595865047        0.2596583510      4.89283556
       276        4.1244334840        4.3194607105      754.3981422896        4.1244334840        0.1950272265      3.76820074
       277        4.1737381331        4.3196071608      564.2459541449        4.1737381331        0.1458690277      4.96625827
       278        4.2052316240        4.3196732325      442.6794063144        4.2052316240        0.1144416085      4.00472832
       279        4.2178882244        4.3196566518      393.6574082081        4.2178882244        0.1017684273      4.71429512
       280        4.2119780030        4.3195593284      416.1426762889        4.2119780030        0.1075813254      4.53098107
       281        4.1890335587        4.3193888700      504.2362873295        4.1890335587        0.1303553112      4.98093417
       282        4.1517275745        4.3191591502      647.6535195238        4.1517275745        0.1674315757      4.49055596
       283        4.1036680772        4.3188869051      832.5026551667        4.1036680772        0.2152188278      4.23053777
       284        4.0491331153        4.3185909262     1042.3081718909        4.0491331153        0.2694578109      3.28935160
       285        3.9927633000        4.3182930771     1259.2039760759        3.9927633000        0.3255297771      3.21322810
       286        3.9392274447        4.3180144197     1465.2117826267        3.9392274447        0.3787869750      4.50283133
       287        3.8928911359        4.3177731349     1643.5150951254        3.8928911359        0.4248819990      5.03316480
       288        3.8575133730        4.3175865554     1779.6405164808        3.8575133730        0.4600731824      5.03736260
       289        3.8359823068        4.3174673495     1862.4651967031        3.8359823068        0.4814850428      4.92207627
       290        3.8301175304        4.3174235451     1884.9816960240        3.8301175304        0.4873060147      5.03771274
       291        3.8405460350        4.3174561383     1844.7685607727        3.8405460350        0.4769101033      5.01957013
       292        3.8666684949        4.3175628966     1744.1354475074        3.8666684949        0.4508944017      4.94423720
       293        3.9067055822        4.3177358455     1589.9342496659        3.9067055822        0.4110302633      4.94255136
       294        3.9578302326        4.3179621606     1393.0509206369        3.9578302326        0.3601319280      5.04507679
       295        4.0163728645        4.3182250135     1167.6149246961        4.0163728645        0.3018521489      4.93145357
       296        4.0780857958        4.3185052451      929.9829012222        4.0780857958        0.2404194493      4.83183821
       297        4.1384479491        4.3187836520      697.5688555640        4.1384479491        0.1803357028      5.01332041
       298        4.1929833609        4.3190388501      487.6038522035        4.1929833609        0.1260554893      5.04718476
       299        4.2375841470        4.3192540814      315.9130543601        4.2375841470        0.0816699344      4.99673031
       300        4.2687957048        4.3194131142      195.7966604632        4.2687957048        0.0506174094      5.02688120
       301        4.2840640644        4.3195056296      137.0939402354        4.2840640644        0.0354415652      4.80302009
       302        4.2819104286        4.3195242727      145.4966806465        4.2819104286        0.0376138441      4.97443879
       303        4.2620358904        4.3194689662      222.1608052135        4.2620358904        0.0574330758      4.94997768
       304        4.2253344699        4.3193438096      363.6439510805        4.2253344699        0.0940093397      4.84929567
       305        4.1738251664        4.3191585214      562.1738822135        4.1738251664        0.1453333551      5.03246585
       306        4.1104999649        4.3189265879      806.2292633529        4.1104999649        0.2084266230      5.01262695
       307        4.0391048297        4.3186666660     1081.3922431282        4.0391048297        0.2795618363      5.03876343
