ID	Analytic	Finite_differences	Diff	Abs_diff	Norm_diff
1	4.322722791994812	4.322542855497602	0.0001799364972097095	0.0001799364972097095	4.1625731250435796e-05
2	-3.653287524055311	-3.653612639880066	0.000325115824755251	0.000325115824755251	8.89926737532988e-05
3	-2.274628584942564	-2.2744146599009696	-0.0002139250415944538	0.0002139250415944538	9.404833958852916e-05
4	-2.499439721382867	-2.499429468436176	-1.0252946690769704e-05	1.0252946690769704e-05	4.102098003426563e-06
5	4.541475874783938	4.541312250637475	0.00016362414646309276	0.00016362414646309276	3.602884854494074e-05
6	-3.2169836212591383	-3.217045335553337	6.17142941985449e-05	6.17142941985449e-05	1.9183900654859326e-05
7	-5.674195277594304	-5.674211966045561	1.6688451257351744e-05	1.6688451257351744e-05	2.9411133105075594e-06
8	0.922364194327812	0.9226392927104143	-0.00027509838260231234	0.00027509838260231234	0.0002982535361780764
9	4.0969123591820855	4.096868091224337	4.426795774836734e-05	4.426795774836734e-05	1.0805200079311696e-05
10	1.990971609052324	1.991182906650124	-0.0002112975978001419	0.0002112975978001419	0.00010612788089967629
11	1.9143201950416493	1.9143620420436491	-4.184700199982849e-05	4.184700199982849e-05	2.185998042972014e-05
12	3.1664236218030695	3.1662241535173052	0.00019946828576422604	0.00019946828576422604	6.299481989420038e-05
13	-1.1076084676514428	-1.1074997675990517	-0.00010870005239116409	0.00010870005239116409	9.813941980928525e-05
14	0.7994379185911602	0.7994032946569973	3.4623934162869574e-05	3.4623934162869574e-05	4.3310347630103554e-05
15	-0.3521184902452661	-0.352146000643927	2.7510398660890445e-05	2.7510398660890445e-05	7.81282421202256e-05
16	0.645742705906614	0.6457640450605595	-2.1339153945532097e-05	2.1339153945532097e-05	3.3045907836577444e-05
17	-0.3582701961835026	-0.3580032413594836	-0.0002669548240190056	0.0002669548240190056	0.0007451214945110139
18	0.46320039604225816	0.4634156015512758	-0.00021520550901765745	0.00021520550901765745	0.0004646056239512025
19	0.11107699561236885	0.11080633224480607	0.0002706633675627762	0.0002706633675627762	0.002436718476860179
20	-0.6364330446730095	-0.6362644341706414	-0.00016861050236816055	0.00016861050236816055	0.000264930464845348
21	-0.00906379489667782	-0.009058608213763364	-5.186682914456661e-06	5.186682914456661e-06	0.0005722418670746567
22	-1.8094757742119576	-1.809894817569102	0.0004190433571444885	0.0004190433571444885	0.00023158273966225688
23	0.7896825655270844	0.7894660996115022	0.00021646591558222017	0.00021646591558222017	0.000274117632871554
24	0.3956579563256857	0.39475539422539896	0.000902562100286719	0.000902562100286719	0.002281167573801487
25	0.9230596773592395	0.9236532403846809	-0.0005935630254413349	0.0005935630254413349	0.000643038624695909
26	0.47301995217642206	0.47320994380584125	-0.0001899916294191839	0.0001899916294191839	0.00040165669237631396
27	-0.7589209499551763	-0.759079923497552	0.0001589735423757066	0.0001589735423757066	0.00020947312415752387
28	0.743468022749622	0.741983473226071	0.0014845495235509265	0.0014845495235509265	0.0019967900139948305
29	-0.9578492307247417	-0.958207453123805	0.00035822239906324604	0.00035822239906324604	0.00037398620531563475
30	0.29176454216479825	0.29140936506877324	0.0003551770960250056	0.0003551770960250056	0.001217341536396804
31	1.0917688610683989	1.0958402421152869	-0.0040713810468879785	0.0040713810468879785	0.0037291602573311607
32	-0.6189927506469071	-0.622892251286089	0.0038995006391819853	0.0038995006391819853	0.006299751709703597
33	-2.1732559412627395	-2.175827054685442	0.0025711134227024424	0.0025711134227024424	0.0011830697774181781
34	-0.6431150063952868	-0.643215514415374	0.0001005080200870978	0.0001005080200870978	0.00015628312057349372
35	-0.40785799748227497	-0.407980313902101	0.00012231641982601849	0.00012231641982601849	0.0002998995252786093
36	1.5372808844458539	1.5371858593837828	9.502506207104133e-05	9.502506207104133e-05	6.181372775300928e-05
37	-0.2817748010008544	-0.28171323540249205	-6.156559836234532e-05	6.156559836234532e-05	0.00021849220776189507
38	0.8405240148982688	0.8401995891489378	0.0003244257493310032	0.0003244257493310032	0.00038598034509492205
39	0.22070900757545414	0.22071536049850238	-6.352923048236203e-06	6.352923048236203e-06	2.878415846287705e-05
