ID	Analytic	Finite_differences	Diff	Abs_diff	Norm_diff
1	4.270748622227584	4.2444802759149525	0.026268346312631863	0.026268346312631863	0.006150759184447276
2	-3.755642139425666	-3.717623493670885	-0.038018645754780866	0.038018645754780866	0.010123074654976284
3	-2.268024809179758	-2.2586576653580437	-0.009367143821714219	0.009367143821714219	0.004130088782010234
4	-2.684137657031109	-2.630945334921364	-0.05319232210974478	0.05319232210974478	0.01981728544003967
5	4.781118568091087	4.712224267024112	0.06889430106697514	0.06889430106697514	0.014409661690210273
6	-3.4481476549958376	-3.3991090356906284	-0.04903861930520925	0.04903861930520925	0.014221728363099477
7	-5.891065734575338	-5.816618153374975	-0.07444758120036266	0.07444758120036266	0.012637370648136092
8	0.9571770466604475	0.9263292790961941	0.030847767564253337	0.030847767564253337	0.03222785969625992
9	4.2905243781334645	4.237563340772965	0.0529610373604994	0.0529610373604994	0.012343721348004412
10	2.0577293159155485	2.0270275316534025	0.03070178426214598	0.03070178426214598	0.014920224941484003
11	2.120644728076345	2.044034020229901	0.07661070784644375	0.07661070784644375	0.03612613976879474
12	3.165561597775447	3.1187102096978947	0.046851388077552514	0.046851388077552514	0.014800340044078325
13	-1.1005650086298877	-1.0993613150560577	-0.0012036935738299892	0.0012036935738299892	0.0010937051100038953
14	0.8090056308954446	0.8031826145327159	0.00582301636272875	0.00582301636272875	0.007197745158193235
15	-0.34014529135128524	-0.34760448185267023	0.0074591905013849935	0.0074591905013849935	0.0219294245460582
16	0.6321329889677976	0.6366674900917246	-0.004534501123927059	0.004534501123927059	0.007173334097515449
17	-0.3623421234266795	-0.35953701039659336	-0.002805113030086126	0.002805113030086126	0.007741614481799948
18	0.45646310647042476	0.4609227845122632	-0.004459678041838444	0.004459678041838444	0.009770073372024856
19	0.10338844152290849	0.1048700793973012	-0.001481637874392705	0.001481637874392705	0.014330788360557773
20	-0.6405547400947912	-0.6377178241478987	-0.0028369159468925043	0.0028369159468925043	0.004428842328873702
21	-0.01330869631743496	-0.010568331198612668	-0.002740365118822292	0.002740365118822292	0.2059078555449715
22	-1.8073424553007593	-1.8086355488833306	0.0012930935825712364	0.0012930935825712364	0.0007154668329616886
23	0.8007605216463597	0.7972382356271623	0.0035222860191973515	0.0035222860191973515	0.004398675913687089
24	0.38379896171865413	0.38702035637783183	-0.003221394659177701	0.003221394659177701	0.008393442871112199
25	0.9230057142661975	0.923735243191004	-0.0007295289248064885	0.0007295289248064885	0.0007903839743684298
26	0.464680138298667	0.4673017039920069	-0.002621565693339878	0.002621565693339878	0.005641656436916401
27	-0.7535924149900817	-0.7554048328444196	0.0018124178543379443	0.0018124178543379443	0.0024050372831337457
28	0.7414443648240997	0.7406263399758473	0.000818024848252441	0.000818024848252441	0.0011032855424648203
29	-0.9626475559752736	-0.96119338790146	-0.0014541680738135998	0.0014541680738135998	0.001510592391563659
30	0.3035029827479812	0.2981731748619154	0.005329807886065796	0.005329807886065796	0.017560973660978783
31	1.103010317055281	1.1045839237269206	-0.001573606671639638	0.001573606671639638	0.00142664728272054
32	-0.6194860342387362	-0.6251447518081932	0.005658717569457017	0.005658717569457017	0.009134536142385855
33	-2.1711291238885453	-2.172136982522943	0.0010078586343977847	0.0010078586343977847	0.0004642094398294862
34	-0.6490341345789211	-0.6472640634100912	-0.0017700711688298787	0.0017700711688298787	0.002727238945572965
35	-0.40722324957157796	-0.40675751865393295	-0.00046573091764501306	0.00046573091764501306	0.0011436746750952665
36	1.5359046385931034	1.5351121587343641	0.0007924798587393145	0.0007924798587393145	0.0005159694416088424
37	-0.2872506983737738	-0.2857920218062304	-0.0014586765675433933	0.0014586765675433933	0.0050780609962011196
38	0.8404801575531324	0.8412224569340765	-0.0007422993809440559	0.0007422993809440559	0.0008831848964823779
39	0.21972531455602332	0.21919426838934442	0.0005310461666789001	0.0005310461666789001	0.0024168638363400744
40	-0.8620831554214825	-0.8593774442857693	-0.0027057111357131625	0.0027057111357131625	0.0031385732556046854
41	-0.300263448802703	-0.3031682083260989	0.0029047595233959167	0.0029047595233959167	0.009674036366992425
42	2.3062255156102367	2.3028201347301547	0.0034053808800820207	0.0034053808800820207	0.0014766035919002237
43	-0.10228890223703933	-0.10241767923702128	0.0001287769999819416	0.0001287769999819416	0.0012589537786173522
44	0.4875983516301002	0.48834221335170014	-0.0007438617215999588	0.0007438617215999588	0.0015255624206134807
45	-0.2001246310902656	-0.20008708195717873	-3.754913308687269e-05	3.754913308687269e-05	0.00018762874355998823
46	0.7871500403226604	0.785356178624852	0.0017938616978084854	0.0017938616978084854	0.002278932358401664
47	-0.2227716108557578	-0.22133938106350115	-0.0014322297922566563	0.0014322297922566563	0.006429139632087185
48	-1.8131060286278995	-1.8132161743338315	0.00011014570593204098	0.00011014570593204098	6.074973233385348e-05
49	0.738219559841062	0.7399580469922284	-0.0017384871511664235	0.0017384871511664235	0.0023549730266436155
50	-1.0317381030053963	-1.0328055496700017	0.0010674466646054537	0.0010674466646054537	0.001034610102598751
51	-0.3036701327094486	-0.3036981796924465	2.8046982997909087e-05	2.8046982997909087e-05	9.236003141851433e-05
52	0.6619669031297644	0.6636075869010938	-0.001640683771329421	0.001640683771329421	0.0024784981901244695
53	-0.4082480080871611	-0.40737179480032637	-0.0008762132868347372	0.0008762132868347372	0.002146276943126359
54	0.5632241863909644	0.5624798006849119	0.0007443857060525083	0.0007443857060525083	0.0013216508169196235
55	-0.9261594430601252	-0.9258171813470994	-0.0003422617130257599	0.0003422617130257599	0.0003695494502489683
56	1.1772868253998308	1.1771393066339897	0.00014751876584107038	0.00014751876584107038	0.00012530401484019834
57	-0.0007136311683405587	-0.0006712911257977794	-4.234004254277928e-05	4.234004254277928e-05	0.05933042784725147
58	-0.4923853299122313	-0.49144119295618793	-0.0009441369560433399	0.0009441369560433399	0.001917475803374634
59	1.1080890153644662	1.1079462408005725	0.00014277456389377718	0.00014277456389377718	0.00012884755819623082
60	-0.128968536802072	-0.12841650762140944	-0.0005520291806625499	0.0005520291806625499	0.004280339952292001
61	0.41606350116470403	0.41584508679193277	0.00021841437277125841	0.00021841437277125841	0.0005249544171979563
62	-1.3165250195179272	-1.317412964937148	0.0008879454192207703	0.0008879454192207703	0.0006744614846331669
63	0.2057930616708238	0.20539700781796455	0.00039605385285926276	0.00039605385285926276	0.0019245248097468442
64	0.03195512255190257	0.033239262059225894	-0.0012841395073233258	0.0012841395073233258	0.04018571686707143
65	0.44655095323632515	0.4484949697172169	-0.0019440164808917637	0.0019440164808917637	0.004353403495844617
66	-0.3181240157007364	-0.32170376342577356	0.0035797477250371634	0.0035797477250371634	0.011252679924689122
67	0.49327134006597595	0.4939768799872013	-0.000705539921225351	0.000705539921225351	0.001430328226916617
68	-1.3845237751759578	-1.3851048285360434	0.000581053360085626	0.000581053360085626	0.00041967741580442017
69	0.5850223289043227	0.5872704626241898	-0.002248133719867096	0.002248133719867096	0.003842816946966081
70	-0.35563457309409624	-0.35630917811602103	0.0006746050219247901	0.0006746050219247901	0.0018969050620010965
71	-0.40366129865474026	-0.40397208544362684	0.0003107867888865745	0.0003107867888865745	0.0007699197072454469
72	-0.009143883595712709	-0.009262123228381824	0.0001182396326691159	0.0001182396326691159	0.012931008081134683
73	-0.3264005887150436	-0.3267932210064828	0.00039263229143915446	0.00039263229143915446	0.0012029153899043143
74	1.2434997324790837	1.248820576712717	-0.005320844233633215	0.005320844233633215	0.004278926721620919
75	-0.03742688644653223	-0.037585919130833645	0.00015903268430141754	0.00015903268430141754	0.004249156138825773
76	-2.390988124660428	-2.3923457485821586	0.0013576239217307773	0.0013576239217307773	0.0005678087263288224
77	-0.4878018831454249	-0.48799017515221976	0.0001882920067948768	0.0001882920067948768	0.0003860009838025628
78	0.453246389928679	0.4529232063887889	0.00032318353989008175	0.00032318353989008175	0.0007130416194620692
79	2.5704553930274012	2.5714737848829827	-0.001018391855581502	0.001018391855581502	0.0003961912190127805
80	0.505791948260954	0.5050064482503558	0.0007855000105981835	0.0007855000105981835	0.0015530101127527625
81	-0.529653462502377	-0.5293651038869029	-0.0002883586154740492	0.0002883586154740492	0.0005444288310920937
82	-0.1616593835162891	-0.16092293410707725	-0.000736449409211859	0.000736449409211859	0.004555562400357991
83	-0.2773085721828897	-0.27866250920283164	0.0013539370199419642	0.0013539370199419642	0.004882420364016082
84	0.07099136385187621	0.07112449095103557	-0.00013312709915935805	0.00013312709915935805	0.0018752576642579839
85	0.714449150244496	0.7146561812447771	-0.00020703100028118815	0.00020703100028118815	0.00028977709639704775
86	0.8440837873546749	0.8443866681631107	-0.00030288080843576815	0.00030288080843576815	0.00035882789478161234
87	0.8354070641080761	0.8377707223203856	-0.0023636582123095495	0.0023636582123095495	0.0028293490848477726
88	0.19830026851306454	0.19809200102827162	0.00020826748479291224	0.00020826748479291224	0.001050263251555764
89	0.3748074242943368	0.3746724936064538	0.00013493068788295037	0.00013493068788295037	0.00036000004038604403
90	-0.5836204899812459	-0.589621926614825	0.006001436633579105	0.006001436633579105	0.01028311503211951
91	-0.46342455740128946	-0.4633115598551285	-0.00011299754616095337	0.00011299754616095337	0.00024383158888817004
92	-0.9065895748585556	-0.9067512427733959	0.00016166791484029108	0.00016166791484029108	0.00017832536279221411
93	-0.42520663073520854	-0.4297057875035648	0.004499156768356272	0.004499156768356272	0.01058110679171901
94	-0.6074913577961227	-0.6066984824002475	-0.0007928753958752477	0.0007928753958752477	0.001305163251624957
95	-1.4491897959578401	-1.4466431251207723	-0.0025466708370678326	0.0025466708370678326	0.0017573066303469339
96	-2.888159022982696	-2.8892724455999996	0.0011134226173035167	0.0011134226173035167	0.0003855129196292138
97	-0.2723832102764195	-0.2755084459309387	0.0031252356545192206	0.0031252356545192206	0.011473672152360911
98	0.3681159742252424	0.36729695392523354	0.0008190203000088547	0.0008190203000088547	0.0022248974707837956
99	0.2535745984546993	0.25412961034732007	-0.0005550118926207492	0.0005550118926207492	0.0021887519333680465
100	0.7513414942358823	0.7478726701037886	0.0034688241320937063	0.0034688241320937063	0.004616840888871067
101	0.9733949526719871	0.9721430141098608	0.0012519385621262424	0.0012519385621262424	0.0012861568253355413
102	2.1177627640013	2.118773119200057	-0.0010103551987570292	0.0010103551987570292	0.0004770861098946062
103	4.4004350495398565	4.205031493960121	0.19540355557973577	0.19540355557973577	0.04440550840539475
104	-1.3592445414432317	-1.3105793535785892	-0.04866518786464247	0.04866518786464247	0.035803114436619536
105	-1.439613659020708	-1.219785620634184	-0.2198280383865241	0.2198280383865241	0.1526993280517089
106	-1.7369535751906355	-1.4892237073027559	-0.24772986788787965	0.24772986788787965	0.14262319467041057
107	0.7683600512141538	0.6171004877799646	0.15125956343418923	0.15125956343418923	0.196860265177986
108	0.43786953757808866	0.46581744427243166	-0.027947906694342994	0.027947906694342994	0.06382701762932944
109	-0.4071487507200605	-0.49864558732082287	0.09149683660076235	0.09149683660076235	0.2247258193447632
110	0.07984744166919401	0.1692016457468526	-0.08935420407765858	0.08935420407765858	1.1190615780509394
111	0.023396690218559252	-0.19456313958698956	0.21795982980554882	0.21795982980554882	9.315840307730953
112	1.9661871327418672	1.8047334178419305	0.16145371489993665	0.16145371489993665	0.0821151314701098
113	-1.8912547710325527	-1.8623320967918744	-0.028922674240678292	0.028922674240678292	0.015292849320817639
114	-0.8035655236543373	-0.785860121069959	-0.01770540258437836	0.01770540258437836	0.022033551792839903
115	-0.7931492045257412	-0.7441728801325098	-0.04897632439323141	0.04897632439323141	0.06174919436818512
116	0.5009306358359238	0.4536723574162238	0.047258278419699984	0.047258278419699984	0.09434096267807245
117	0.29752592933265914	0.2671910536520272	0.030334875680631923	0.030334875680631923	0.10195708235807228
